goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.15192599594593048,1,Sub,Newcastle United,Arsenal,2,0,2022-05-16,16741,2021,536729,0.39851999282836914,0,1,0,0.15192599594593048,0.5504469871520996,0
0,0,0,1,Sub,Norwich,Newcastle United,0,3,2022-04-23,16706,2021,528722,0,0,0,0,0,0,0
0,0,0,1,Sub,Newcastle United,Leicester,2,1,2022-04-17,16701,2021,527010,0,0,0,0,0,0,0
0,0,0,1,Sub,Chelsea,Newcastle United,1,0,2022-03-13,16659,2021,519919,0,0,0,0,0,0,0
0,0,0,2,Sub,Newcastle United,Manchester United,1,1,2021-12-27,16561,2021,505214,0.010893099941313267,0,1,0,0,0.010893099941313267,0.010893099941313267
0,0,0,1,Sub,Brighton,Newcastle United,1,1,2021-11-06,16478,2021,494256,0,0,0,0,0,0,0
0,1,0.0604202002286911,10,Sub,Wolverhampton Wanderers,Newcastle United,2,1,2021-10-02,16445,2021,486543,0,0,0,0,0.0604202002286911,0.0604202002286911,0
0,0,0,3,Sub,Watford,Newcastle United,1,1,2021-09-25,16427,2021,484781,0,0,0,0,0,0,0
0,1,0.359375,24,Sub,Fulham,Newcastle United,0,2,2021-05-23,14807,2020,473307,0.03477970138192177,0,1,0,0.359375,0.03477970138192177,0
0,0,0,39,Sub,Newcastle United,Sheffield United,1,0,2021-05-19,14801,2020,472445,0,0,0,0,0,0.02901720069348812,0.02901720069348812
0,0,0,1,Sub,Newcastle United,Manchester City,3,4,2021-05-14,14791,2020,470653,0,0,0,0,0,0,0
0,0,0,4,Sub,Newcastle United,Arsenal,0,2,2021-05-02,14771,2020,467618,0,0,0,0,0,0,0
0,0,0,3,Sub,Liverpool,Newcastle United,1,1,2021-04-24,14760,2020,465146,0.06816770136356354,1,1,0,0,0.10151000320911407,0.03334210067987442
0,3,0.6687160134315491,60,FW,Burnley,Newcastle United,1,2,2021-04-11,14736,2020,461593,0,0,0,0,0.6687160134315491,0.6687160134315491,0
0,4,1.2404099702835083,73,FW,Newcastle United,Tottenham,2,2,2021-04-04,14732,2020,460244,0.07595019787549973,0,1,0,1.2404099702835083,1.2439299821853638,0.06375910341739655
0,2,0.21401500701904297,90,FWL,Newcastle United,Aston Villa,1,1,2021-03-12,14712,2020,455945,0.019417300820350647,0,1,0,0.21401500701904297,0.4971190094947815,0.26368701457977295
0,0,0,32,Sub,West Bromwich Albion,Newcastle United,0,0,2021-03-07,14703,2020,455012,0.06101980060338974,0,1,0,0,0.06101980060338974,0
0,0,0,9,Sub,Manchester United,Newcastle United,3,1,2021-02-21,14681,2020,451564,0,0,0,0,0,0,0
0,1,0.06830359995365143,67,FWR,Chelsea,Newcastle United,2,0,2021-02-15,14667,2020,450126,0,0,0,0,0.06830359995365143,0.06830359995365143,0
0,0,0,11,Sub,Newcastle United,Crystal Palace,1,2,2021-02-02,14652,2020,446779,0,0,0,0,0,0,0
0,1,0.0569147989153862,8,Sub,Newcastle United,Leeds,1,2,2021-01-26,14631,2020,444963,0,0,0,0,0.0569147989153862,0,0
0,1,0.10314600169658661,7,Sub,Aston Villa,Newcastle United,2,0,2021-01-23,14535,2020,444408,0,0,0,0,0.10314600169658661,0,0
0,0,0,6,Sub,Manchester City,Newcastle United,2,0,2020-12-26,14581,2020,438210,0,0,0,0,0,0,0
0,0,0,14,Sub,Newcastle United,Fulham,1,1,2020-12-19,14571,2020,436281,0,0,0,0,0,0.0409528985619545,0.0409528985619545
0,0,0,15,Sub,Leeds,Newcastle United,5,2,2020-12-16,14558,2020,434667,0,0,0,0,0,0,0
1,3,0.2189120054244995,20,Sub,Newcastle United,West Bromwich Albion,2,1,2020-12-12,14550,2020,433034,0.016220800578594208,0,1,1,0.2189120054244995,0.29249700903892517,0.08329039812088013
1,1,0.29230400919914246,74,FW,Newcastle United,Liverpool,1,3,2020-07-26,12016,2019,411391,0,0,0,1,0.29230400919914246,0.02088860049843788,0.02088860049843788
0,3,0.22266699373722076,78,FW,Brighton,Newcastle United,0,0,2020-07-20,12005,2019,410359,0,0,0,0,0.22266699373722076,0.051350899040699005,0
0,2,0.06449910253286362,72,FW,Newcastle United,Tottenham,1,3,2020-07-15,12000,2019,408695,0,0,0,0,0.06449910253286362,0.12339899688959122,0.05889980122447014
1,3,1.068429946899414,82,FW,Watford,Newcastle United,2,1,2020-07-11,11991,2019,407378,0.28434500098228455,0,1,1,1.068429946899414,0.14110499620437622,0
0,0,0,22,Sub,Manchester City,Newcastle United,5,0,2020-07-08,11979,2019,406595,0,0,0,0,0,0,0
0,1,0.06204469874501228,74,FW,Newcastle United,West Ham,2,2,2020-07-05,11968,2019,405613,0.47779199481010437,1,2,0,0.06204469874501228,1.1991599798202515,0.7213649749755859
1,1,0.29002800583839417,64,FW,Bournemouth,Newcastle United,1,4,2020-07-01,11955,2019,404399,0,0,0,1,0.29002800583839417,0.3278540074825287,0.03782679885625839
1,1,0.11448000371456146,21,Sub,Newcastle United,Aston Villa,1,1,2020-06-24,11949,2019,402408,0,0,0,1,0.11448000371456146,0.11448000371456146,0
0,5,1.2963800430297852,90,FW,Southampton,Newcastle United,0,1,2020-03-07,11930,2019,387721,0,0,0,0,1.2963800430297852,1.2626899480819702,0
0,4,0.33212700486183167,90,FW,Newcastle United,Burnley,0,0,2020-02-29,11918,2019,387465,0.011698500253260136,0,1,0,0.33212700486183167,0.30149099230766296,0
0,0,0,18,Sub,Crystal Palace,Newcastle United,1,0,2020-02-22,11905,2019,387204,0,0,0,0,0,0,0
0,0,0,27,FW,Wolverhampton Wanderers,Newcastle United,1,1,2020-01-11,11853,2019,385816,0.1162320002913475,1,2,0,0,0.13706600666046143,0.12105099856853485
0,0,0,15,Sub,Newcastle United,Everton,1,2,2019-12-28,11838,2019,372711,0,0,0,0,0,0,0
0,1,0.3323349952697754,61,FW,Manchester United,Newcastle United,4,1,2019-12-26,11829,2019,372611,0,0,0,0,0.3323349952697754,0.8812339901924133,0.8812339901924133
0,0,0,13,Sub,Newcastle United,Crystal Palace,1,0,2019-12-21,11818,2019,371493,0,0,0,0,0,0,0
0,1,0.5642099976539612,16,Sub,Burnley,Newcastle United,1,0,2019-12-14,11804,2019,369874,0,0,0,0,0.5642099976539612,0.5642099976539612,0
0,0,0,19,Sub,Newcastle United,Manchester City,2,2,2019-11-30,11777,2019,365968,0,0,0,0,0,0,0
0,0,0,16,Sub,Aston Villa,Newcastle United,2,0,2019-11-25,11764,2019,365818,0,0,0,0,0,0,0
0,0,0,1,Sub,Newcastle United,Wolverhampton Wanderers,1,1,2019-10-27,11738,2019,360152,0,0,0,0,0,0,0
0,0,0,3,Sub,Chelsea,Newcastle United,1,0,2019-10-19,11725,2019,357807,0,0,0,0,0,0,0
1,2,0.7300919890403748,50,FW,Newcastle United,Chelsea,3,0,2018-05-13,7497,2017,240296,0.12849299609661102,0,2,1,0.7300919890403748,0.8787329792976379,0.02014789916574955
0,3,0.2199230045080185,76,FW,Tottenham,Newcastle United,1,0,2018-05-09,7427,2017,238756,0,0,0,0,0.2199230045080185,0.2199230045080185,0.050692301243543625
0,2,0.10513100028038025,90,FW,Watford,Newcastle United,2,1,2018-05-05,7482,2017,237563,0.04105690121650696,0,1,0,0.10513100028038025,0.14618800580501556,0
0,3,0.5410680174827576,66,FW,Newcastle United,West Bromwich Albion,0,1,2018-04-28,7474,2017,235804,0,0,0,0,0.5410680174827576,0.12593799829483032,0.056717999279499054
0,1,0.10509099811315536,27,Sub,Everton,Newcastle United,1,0,2018-04-23,7461,2017,235348,0,0,0,0,0.10509099811315536,0,0
0,0,0,64,FW,Newcastle United,Arsenal,2,1,2018-04-15,7454,2017,232659,0,0,0,0,0,0.07306250184774399,0.07306250184774399
0,2,0.12644100189208984,72,FW,Leicester,Newcastle United,1,2,2018-04-07,7444,2017,230398,0,0,0,0,0.12644100189208984,0.06259539723396301,0.06259539723396301
0,6,0.9162870049476624,76,FW,Newcastle United,Huddersfield,1,0,2018-03-31,7436,2017,226899,0.03975920006632805,0,2,0,0.9162870049476624,0.8108749985694885,0.13544799387454987
0,1,0.06382810324430466,70,FW,Newcastle United,Southampton,3,0,2018-03-10,7415,2017,222275,0.7021009922027588,1,1,0,0.06382810324430466,0.7659299969673157,0
