goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,65,DMC,West Ham,Leicester,1,2,2019-12-28,11842,2019,372813,0,0,0,0,0,0.0541548989713192,0.0541548989713192
0,0,0,9,Sub,Southampton,West Ham,0,1,2019-12-14,11811,2019,369955,0,0,0,0,0,0,0
0,0,0,24,Sub,West Ham,Tottenham,2,3,2019-11-23,11772,2019,364444,0,0,0,0,0,0.11868999898433685,0.11868999898433685
0,0,0,2,Sub,West Ham,Norwich,2,0,2019-08-31,11674,2019,347409,0,0,0,0,0,0.08002860099077225,0.08002860099077225
0,0,0,1,Sub,Watford,West Ham,1,3,2019-08-24,11667,2019,344089,0,0,0,0,0,0,0
0,0,0,6,Sub,Brighton,West Ham,1,1,2019-08-17,11655,2019,341864,0,0,0,0,0,0,0
0,0,0,9,Sub,Watford,West Ham,1,4,2019-05-12,9567,2018,332200,0,0,0,0,0,0.1646600067615509,0.1646600067615509
0,0,0,11,Sub,West Ham,Southampton,3,0,2019-05-04,9558,2018,330242,0,0,0,0,0,0.020556999370455742,0.020556999370455742
0,0,0,5,Sub,West Ham,Chelsea,0,0,2018-09-23,9255,2018,260302,0,0,0,0,0,0,0
0,1,0.017404800280928612,17,Sub,Everton,West Ham,1,3,2018-09-16,9245,2018,259849,0,0,0,0,0.017404800280928612,0.017404800280928612,0
0,0,0,90,DMC,West Ham,Wolverhampton Wanderers,0,1,2018-09-01,9228,2018,259745,0.033481400460004807,0,1,0,0,0.19570200145244598,0.1622209995985031
0,1,0.024389799684286118,90,MC,Arsenal,West Ham,3,1,2018-08-25,9222,2018,259232,0.01203100010752678,0,1,0,0.024389799684286118,0.15848200023174286,0.13409200310707092
0,1,0.015331399627029896,11,Sub,West Ham,Bournemouth,1,2,2018-08-18,9208,2018,259196,0,0,0,0,0.015331399627029896,0.08013699948787689,0.06480559706687927
0,1,0.022964999079704285,90,MC,Espanyol,Malaga,4,1,2018-05-13,8242,2017,240320,0,0,0,0,0.022964999079704285,0.6234049797058105,0.6234049797058105
0,0,0,90,MC,Atletico Madrid,Espanyol,0,2,2018-05-06,8231,2017,238116,0,0,0,0,0,0.1491370052099228,0.1491370052099228
0,0,0,90,MC,Girona,Espanyol,0,2,2018-04-22,8210,2017,234698,0,0,0,0,0,0,0
0,0,0,90,MC,Espanyol,Eibar,0,1,2018-04-18,8199,2017,233434,0,0,0,0,0,0,0
0,0,0,65,DMC,Getafe,Espanyol,1,0,2018-04-15,8189,2017,233030,0,0,0,0,0,0,0
0,0,0,64,DMC,Valencia,Espanyol,1,0,2018-04-08,8183,2017,231057,0,0,0,0,0,0.29003700613975525,0.29003700613975525
0,0,0,90,MC,Espanyol,Alaves,0,0,2018-04-01,8169,2017,227588,0,0,0,0,0,0.03997319936752319,0.03997319936752319
0,0,0,90,MC,Real Betis,Espanyol,3,0,2018-03-17,8160,2017,224384,0,0,0,0,0,0.06244939938187599,0.06244939938187599
0,1,0.013112099841237068,90,MC,Espanyol,Real Sociedad,2,1,2018-03-11,8150,2017,222878,0,0,0,0,0.013112099841237068,0.24195699393749237,0.2288450002670288
0,1,0.017819799482822418,90,MC,Espanyol,Real Madrid,1,0,2018-02-27,8133,2017,220151,0.28704899549484253,0,2,0,0.017819799482822418,0.39498698711395264,0.13982999324798584
0,1,0.015459599904716015,90,MC,Deportivo La Coruna,Espanyol,0,0,2018-02-23,8125,2017,218895,0.020358899608254433,0,1,0,0.015459599904716015,0.05797500163316727,0.022156499326229095
0,0,0,90,MC,Espanyol,Villarreal,1,1,2018-02-18,8112,2017,218604,0,0,0,0,0,0.018905000761151314,0.018905000761151314
0,0,0,90,MC,Celta Vigo,Espanyol,2,2,2018-02-11,8103,2017,216916,0,0,0,0,0,0,0
0,0,0,4,Sub,Espanyol,Barcelona,1,1,2018-02-04,8093,2017,217687,0,0,0,0,0,0,0
1,3,0.7388229966163635,18,Sub,Sampdoria,Fiorentina,3,1,2018-01-21,7702,2017,209717,0,0,0,1,0.7388229966163635,0.06722109764814377,0
0,0,0,6,Sub,Cagliari,Fiorentina,0,1,2017-12-22,7669,2017,205107,0,0,0,0,0,0,0
0,0,0,23,Sub,Napoli,Fiorentina,0,0,2017-12-10,7655,2017,199977,0,0,0,0,0,0,0
0,1,0.048712700605392456,90,MC,SPAL 2013,Fiorentina,1,1,2017-11-19,7626,2017,195224,0,0,0,0,0.048712700605392456,0.20583200454711914,0.20583200454711914
0,0,0,14,Sub,Fiorentina,Roma,2,4,2017-11-05,7613,2017,194882,0,0,0,0,0,0.04481479898095131,0.04481479898095131
0,0,0,6,Sub,Fiorentina,Udinese,2,1,2017-10-15,7572,2017,193738,0,0,0,0,0,0,0
0,0,0,90,DMC,Fiorentina,Atalanta,1,1,2017-09-24,7551,2017,193146,0,0,0,0,0,0.03433680161833763,0.03433680161833763
0,0,0,21,Sub,Juventus,Fiorentina,1,0,2017-09-20,7545,2017,192999,0,0,0,0,0,0.06676039844751358,0.06676039844751358
0,1,0.017729299142956734,90,MC,Inter,Fiorentina,3,0,2017-08-20,7503,2017,191846,0,0,0,0,0.017729299142956734,0.08049090206623077,0.06276170164346695
0,0,0,25,Sub,Fiorentina,Lazio,3,2,2017-05-13,3696,2016,170341,0,0,0,0,0,0.21160300076007843,0.21160300076007843
0,0,0,90,DC,Sassuolo,Fiorentina,2,2,2017-05-07,3686,2016,169788,0.04571539908647537,0,1,0,0,0.11647599935531616,0.07076019793748856
0,0,0,90,DC,Palermo,Fiorentina,2,0,2017-04-30,3673,2016,169146,0,0,0,0,0,0.5163829922676086,0.5163829922676086
0,0,0,90,DC,Fiorentina,Inter,5,4,2017-04-22,3667,2016,168688,0,0,0,0,0,0.11849699914455414,0.11849699914455414
0,0,0,90,DC,Fiorentina,Empoli,1,2,2017-04-15,3656,2016,254585,0,0,0,0,0,0.17470499873161316,0.17470499873161316
0,1,0.44011399149894714,90,DC,Sampdoria,Fiorentina,2,2,2017-04-09,3643,2016,167471,0.01474430039525032,0,1,0,0.44011399149894714,0.1613679975271225,0.14662399888038635
0,1,0.015283100306987762,90,DC,Fiorentina,Bologna,1,0,2017-04-02,3633,2016,166896,0,0,0,0,0.015283100306987762,0.19647100567817688,0.19647100567817688
0,0,0,90,DC,Crotone,Fiorentina,0,1,2017-03-19,3623,2016,166353,0,0,0,0,0,0.8618209958076477,0.8618209958076477
0,0,0,22,Sub,Fiorentina,Cagliari,1,0,2017-03-12,3614,2016,165819,0.02350120060145855,0,1,0,0,0.4637080132961273,0.4637080132961273
0,0,0,90,DC,Atalanta,Fiorentina,0,0,2017-03-05,3603,2016,165239,0,0,0,0,0,0,0
0,1,0.018005700781941414,77,DL,Fiorentina,Torino,2,2,2017-02-27,3600,2016,164808,0,0,0,0,0.018005700781941414,0.031326599419116974,0.031326599419116974
0,1,0.41876599192619324,90,DC,AC Milan,Fiorentina,2,1,2017-02-19,3591,2016,164120,0,0,0,0,0.41876599192619324,0.7192779779434204,0.7192779779434204
0,0,0,90,DC,Roma,Fiorentina,4,0,2017-02-07,3569,2016,163031,0,0,0,0,0,0.0361906997859478,0.0361906997859478
0,2,0.029939699918031693,90,DC,Pescara,Fiorentina,1,2,2017-02-01,3523,2016,171266,0,0,0,0,0.029939699918031693,0.20750300586223602,0.17756299674510956
0,1,0.019010400399565697,90,DC,Fiorentina,Genoa,3,3,2017-01-29,3556,2016,162514,0.018192199990153313,1,1,0,0.019010400399565697,0.1746010035276413,0.15640899538993835
0,0,0,90,DC,Chievo,Fiorentina,0,3,2017-01-21,3540,2016,161915,0,0,0,0,0,0.11407200247049332,0.11407200247049332
0,0,0,90,DC,Fiorentina,Juventus,2,1,2017-01-15,3538,2016,161431,0,0,0,0,0,0.468299001455307,0.468299001455307
0,1,0.021362999454140663,12,Sub,Fiorentina,Napoli,3,3,2016-12-22,3104,2016,170622,0,0,0,0,0.021362999454140663,0.05401359871029854,0.032650601118803024
0,0,0,90,MC,Lazio,Fiorentina,3,1,2016-12-18,3095,2016,170071,0.025155499577522278,0,1,0,0,0.11439000070095062,0.08923409879207611
0,0,0,90,MC,Genoa,Fiorentina,1,0,2016-12-15,3086,2016,162254,0,0,0,0,0,0.016533900052309036,0.016533900052309036
0,0,0,2,Sub,Fiorentina,Sassuolo,2,1,2016-12-12,3084,2016,169505,0,0,0,0,0,0,0
0,0,0,18,Sub,Fiorentina,Sampdoria,1,1,2016-11-06,2754,2016,167186,0,0,0,0,0,0,0
0,0,0,16,Sub,Bologna,Fiorentina,0,1,2016-10-29,3290,2016,166642,0,0,0,0,0,0,0
0,0,0,24,Sub,Cagliari,Fiorentina,3,5,2016-10-23,1014,2016,165553,0,0,0,0,0,0.06903749704360962,0.06903749704360962
0,1,0.05574829876422882,59,MC,Fiorentina,Atalanta,0,0,2016-10-16,1003,2016,164948,0,0,0,0,0.05574829876422882,0,0
0,1,0.09459099918603897,90,MC,Torino,Fiorentina,2,1,2016-10-02,997,2016,164851,0.08903930336236954,0,2,0,0.09459099918603897,0.7766330242156982,0.6875939965248108
0,1,0.010854399763047695,90,MC,Fiorentina,AC Milan,0,0,2016-09-25,987,2016,163859,0.0313647985458374,0,1,0,0.010854399763047695,0.2323800027370453,0.19016100466251373
0,1,0.048696499317884445,90,MC,Udinese,Fiorentina,2,2,2016-09-21,978,2016,163511,0,0,0,0,0.048696499317884445,0.020420700311660767,0.020420700311660767
0,1,0.03740990161895752,90,MC,Fiorentina,Roma,1,0,2016-09-18,969,2016,162740,0.02319060079753399,0,1,0,0.03740990161895752,0.2347330003976822,0.17413200438022614
1,2,0.16023099422454834,63,MC,Fiorentina,Chievo,1,0,2016-08-28,950,2016,161628,0,0,0,1,0.16023099422454834,0.08629100024700165,0.03898579999804497
0,1,0.01875999942421913,24,Sub,Juventus,Fiorentina,2,1,2016-08-20,932,2016,161174,0,0,0,0,0.01875999942421913,0.01875999942421913,0.01875999942421913
0,1,0.015080800279974937,90,MC,Arsenal,Aston Villa,4,0,2016-05-15,451,2015,57653,0,0,0,0,0.015080800279974937,0.08869419991970062,0.07361339777708054
0,0,0,90,MC,Aston Villa,Newcastle United,0,0,2016-05-07,440,2015,63635,0,0,0,0,0,0.012210099957883358,0.012210099957883358
0,0,0,9,Sub,Watford,Aston Villa,3,2,2016-04-30,430,2015,63543,0,0,0,0,0,0,0
0,0,0,69,MC,Aston Villa,Southampton,2,4,2016-04-23,421,2015,63084,0.020153099671006203,0,1,0,0,0.07734130322933197,0.05718829855322838
0,1,0.02417909912765026,70,MC,Aston Villa,Chelsea,0,4,2016-04-02,384,2015,67304,0,0,0,0,0.02417909912765026,0.12678800523281097,0.12678800523281097
0,0,0,37,MC,Aston Villa,West Ham,1,1,2015-12-26,254,2015,59455,0,0,0,0,0,0.024857699871063232,0.024857699871063232
0,2,0.033799801021814346,90,MC,Newcastle United,Aston Villa,1,1,2015-12-19,247,2015,57957,0,0,0,0,0.033799801021814346,0.10992299765348434,0.07612310349941254
0,1,0.009952669963240623,90,MC,Aston Villa,Arsenal,0,2,2015-12-13,237,2015,58793,0.011145000346004963,0,1,0,0.009952669963240623,0.4366829991340637,0.415585994720459
0,0,0,90,MC,Southampton,Aston Villa,1,1,2015-12-05,227,2015,60651,0.29739201068878174,0,1,0,0,0.29739201068878174,0.29739201068878174
0,2,0.05956380069255829,90,MC,Aston Villa,Watford,2,3,2015-11-28,212,2015,61622,0,0,0,0,0.05956380069255829,0.21270999312400818,0.20131300389766693
0,0,0,43,Sub,Everton,Aston Villa,4,0,2015-11-21,206,2015,59612,0,0,0,0,0,0.08180280029773712,0.08180280029773712
0,0,0,90,MC,Aston Villa,Manchester City,0,0,2015-11-08,198,2015,60113,0,0,0,0,0,0.018255500122904778,0.018255500122904778
0,0,0,90,DMC,Tottenham,Aston Villa,3,1,2015-11-03,190,2015,59025,0,0,0,0,0,0.047182898968458176,0.047182898968458176
0,0,0,61,MC,Liverpool,Aston Villa,3,2,2015-09-26,145,2015,64421,0,0,0,0,0,0,0
0,2,0.02969289943575859,83,MC,Aston Villa,West Bromwich Albion,0,1,2015-09-19,133,2015,64104,0,0,0,0,0.02969289943575859,0.02969289943575859,0
0,2,0.11324699968099594,90,DMC,Leicester,Aston Villa,3,2,2015-09-13,129,2015,63922,0,0,0,0,0.11324699968099594,0.01805719919502735,0.01805719919502735
0,1,0.06184859946370125,90,MC,Aston Villa,Sunderland,2,2,2015-08-29,113,2015,63359,0,0,0,0,0.06184859946370125,0.9705560207366943,0.9705560207366943
0,1,0.0184324998408556,72,MC,Crystal Palace,Aston Villa,2,1,2015-08-22,104,2015,62496,0.049125101417303085,0,1,0,0.0184324998408556,0.114267997443676,0.046710699796676636
0,0,0,11,Sub,Aston Villa,Manchester United,0,1,2015-08-14,91,2015,57369,0,0,0,0,0,0,0
0,0,0,18,Sub,Bournemouth,Aston Villa,0,1,2015-08-08,82,2015,548660,0,0,0,0,0,0,0
0,0,0,1,Sub,Aston Villa,West Ham,1,0,2015-05-09,4411,2014,23210,0,0,0,0,0,0,0
0,0,0,13,Sub,Aston Villa,Everton,3,2,2015-05-02,4401,2014,23459,0,0,0,0,0,0,0
1,1,0.09417960047721863,90,MC,Manchester City,Aston Villa,3,2,2015-04-25,4475,2014,25639,0.011273199692368507,0,1,1,0.09417960047721863,0.11525300145149231,0.11525300145149231
0,0,0,90,MC,Tottenham,Aston Villa,0,1,2015-04-11,4455,2014,24402,0,0,0,0,0,0.09293849766254425,0.09293849766254425
0,2,0.025188999250531197,90,MC,Aston Villa,Queens Park Rangers,3,3,2015-04-07,4450,2014,25267,0,0,0,0,0.025188999250531197,0.38462400436401367,0.3731729984283447
0,0,0,90,MC,Manchester United,Aston Villa,3,1,2015-04-04,4443,2014,25089,0,0,0,0,0,0,0
0,0,0,66,Sub,Aston Villa,Swansea,0,1,2015-03-21,4504,2014,24147,0,0,0,0,0,0.19255100190639496,0.19255100190639496
0,0,0,24,Sub,Sunderland,Aston Villa,0,4,2015-03-14,4497,2014,23500,0,0,0,0,0,0,0
0,0,0,90,MC,Aston Villa,Stoke,1,2,2015-02-21,4535,2014,26637,0,0,0,0,0,0,0
0,1,0.010707500390708447,77,MC,Arsenal,Aston Villa,5,0,2015-02-01,4513,2014,22368,0,0,0,0,0.010707500390708447,0.07986380159854889,0.06915629655122757
0,2,0.039962999522686005,90,MC,Aston Villa,Liverpool,0,2,2015-01-17,4571,2014,21269,0,0,0,0,0.039962999522686005,0.4117949903011322,0.371832013130188
0,1,0.018391599878668785,77,MC,Leicester,Aston Villa,1,0,2015-01-10,4567,2014,20735,0,0,0,0,0.018391599878668785,0.10400000214576721,0.08560790121555328
0,1,0.012547300197184086,90,MC,Aston Villa,Crystal Palace,0,0,2015-01-01,4557,2014,22216,0.33771899342536926,0,1,0,0.012547300197184086,0.026052700355648994,0.013505400158464909
0,0,0,90,MC,Aston Villa,Sunderland,0,0,2014-12-28,4644,2014,21134,0.12732400000095367,0,2,0,0,0.2508080005645752,0.12348400056362152
0,0,0,90,MC,Swansea,Aston Villa,1,0,2014-12-26,4631,2014,20929,0,0,0,0,0,0.7168440222740173,0.7168440222740173
0,1,0.020025700330734253,90,MC,Aston Villa,Manchester United,1,1,2014-12-20,4624,2014,21514,0.09915979951620102,0,1,0,0.020025700330734253,0.14009299874305725,0.12006799876689911
0,0,0,80,MC,West Bromwich Albion,Aston Villa,1,0,2014-12-13,4612,2014,21419,0.017393900081515312,0,1,0,0,0.017393900081515312,0
