goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,2,0.102183997631073,55,DC,Newcastle United,Arsenal,0,2,2021-05-02,14771,2020,467621,0,0,0,0,0.102183997631073,0.5745350122451782,0.5745350122451782
0,1,0.01811929978430271,90,DC,West Ham,Arsenal,3,3,2021-03-21,14724,2020,458719,0,0,0,0,0.01811929978430271,0.8396890163421631,0.82156902551651
0,0,0,90,DC,Arsenal,Tottenham,2,1,2021-03-14,14705,2020,457186,0,0,0,0,0,0.4093799889087677,0.4093799889087677
0,0,0,90,DC,Burnley,Arsenal,1,1,2021-03-06,14697,2020,454385,0,0,0,0,0,0.7596309781074524,0.7596309781074524
1,1,0.11162900179624557,90,DC,Leicester,Arsenal,1,3,2021-02-28,14690,2020,452711,0,0,0,1,0.11162900179624557,0.13185399770736694,0.13185399770736694
0,0,0,7,Sub,Arsenal,Manchester City,0,1,2021-02-21,14675,2020,451429,0,0,0,0,0,0,0
0,0,0,90,DC,Arsenal,Leeds,4,2,2021-02-14,14665,2020,449787,0.43372398614883423,0,1,0,0,0.6163210272789001,0.6163210272789001
0,0,0,47,DC,Wolverhampton Wanderers,Arsenal,2,1,2021-02-02,14650,2020,446699,0,0,0,0,0,0.03858710080385208,0.03858710080385208
0,4,0.11194700002670288,90,DC,Arsenal,Manchester United,0,0,2021-01-30,14635,2020,445855,0,0,0,0,0.11194700002670288,0.140391007065773,0.12828099727630615
0,0,0,90,DC,Southampton,Arsenal,1,3,2021-01-26,14632,2020,445022,0,0,0,0,0,0,0
0,3,0.1613450050354004,90,DC,Arsenal,Newcastle United,3,0,2021-01-18,14615,2020,443035,0,0,0,0,0.1613450050354004,0.16178299486637115,0.16178299486637115
0,0,0,90,DC,Arsenal,Crystal Palace,0,0,2021-01-14,14605,2020,441958,0,0,0,0,0,0,0
0,1,0.045939698815345764,90,DC,Everton,Arsenal,2,1,2020-12-19,14569,2020,436195,0,0,0,0,0.045939698815345764,0.24512100219726562,0.24512100219726562
0,0,0,23,Sub,Arsenal,Southampton,1,1,2020-12-16,14555,2020,434830,0,0,0,0,0,0,0
0,1,0.037314701825380325,56,DC,Arsenal,Wolverhampton Wanderers,1,2,2020-11-29,14525,2020,430660,0.09030140191316605,0,1,0,0.037314701825380325,0.09030140191316605,0
0,0,0,51,DC,Arsenal,Leicester,0,1,2020-10-25,14485,2020,423809,0,0,0,0,0,0.18795600533485413,0.18795600533485413
0,2,0.08108849823474884,90,DC,Manchester City,Arsenal,1,0,2020-10-17,14480,2020,421381,0,0,0,0,0.08108849823474884,0.04690070077776909,0.04690070077776909
0,0,0,90,DC,Arsenal,Sheffield United,2,1,2020-10-04,14465,2020,420286,0,0,0,0,0,0.46088600158691406,0.46088600158691406
0,0,0,90,DC,Liverpool,Arsenal,3,1,2020-09-28,14115,2020,418707,0,0,0,0,0,0.04620340093970299,0.04620340093970299
0,0,0,1,Sub,Arsenal,West Ham,2,1,2020-09-19,14099,2020,416061,0,0,0,0,0,0,0
0,1,0.03744659945368767,90,DC,Arsenal,Watford,3,2,2020-07-26,12014,2019,411203,0,0,0,0,0.03744659945368767,0.09919580072164536,0.09919580072164536
0,0,0,63,DC,Aston Villa,Arsenal,1,0,2020-07-21,12003,2019,410524,0,0,0,0,0,0,0
0,0,0,90,DC,Arsenal,Liverpool,2,1,2020-07-15,11993,2019,408838,0,0,0,0,0,0,0
0,0,0,90,DC,Tottenham,Arsenal,2,1,2020-07-12,11990,2019,408002,0,0,0,0,0,0.1320739984512329,0.1320739984512329
0,2,0.11397600173950195,90,DC,Arsenal,Leicester,1,1,2020-07-07,11973,2019,406365,0,0,0,0,0.11397600173950195,0.5042440295219421,0.5042440295219421
0,0,0,90,DC,Wolverhampton Wanderers,Arsenal,0,2,2020-07-04,11972,2019,405320,0,0,0,0,0,0.4888089895248413,0.4888089895248413
0,1,0.042029500007629395,90,DC,Arsenal,Norwich,4,0,2020-07-01,11953,2019,404407,0,0,0,0,0.042029500007629395,0.3787420094013214,0.3787420094013214
0,0,0,30,Sub,Manchester City,Arsenal,3,0,2020-06-17,11917,2019,400562,0,0,0,0,0,0,0
0,0,0,90,DC,Arsenal,West Ham,1,0,2020-03-07,11923,2019,387754,0,0,0,0,0,0.39046600461006165,0.39046600461006165
0,0,0,90,DC,Arsenal,Everton,3,2,2020-02-23,11903,2019,387347,0.3379339873790741,1,1,0,0,0.9517499804496765,0.6138150095939636
0,0,0,90,DC,Arsenal,Newcastle United,4,0,2020-02-16,11893,2019,387044,0,0,0,0,0,1.5734399557113647,1.5734399557113647
0,1,0.01962210051715374,90,DC,Burnley,Arsenal,0,0,2020-02-02,11884,2019,386810,0.3045650124549866,0,1,0,0.01962210051715374,0.8492509722709656,0.5446860194206238
0,0,0,25,DC,Chelsea,Arsenal,2,2,2020-01-21,11881,2019,386433,0,0,0,0,0,0,0
0,1,0.015758899971842766,90,DC,Arsenal,Sheffield United,1,1,2020-01-18,11863,2019,386146,0,0,0,0,0.015758899971842766,0.18543100357055664,0.18543100357055664
0,2,0.06207500025629997,90,DC,Crystal Palace,Arsenal,1,1,2020-01-11,11859,2019,385782,0,0,0,0,0.06207500025629997,0.43408700823783875,0.43408700823783875
0,0,0,90,DC,Arsenal,Manchester United,2,0,2020-01-01,11844,2019,385686,0,0,0,0,0,0.13548800349235535,0.13548800349235535
0,2,0.09476210176944733,90,DC,Arsenal,Chelsea,1,2,2019-12-29,11833,2019,372865,0,0,0,0,0.09476210176944733,0.08321820199489594,0.08321820199489594
0,2,0.05191459879279137,90,DC,Bournemouth,Arsenal,1,1,2019-12-26,11824,2019,372437,0.12486500293016434,0,1,0,0.05191459879279137,0.39212098717689514,0.3774870038032532
0,0,0,90,DC,Everton,Arsenal,0,0,2019-12-21,11816,2019,371248,0,0,0,0,0,0.16723200678825378,0.16723200678825378
0,1,0.02687790058553219,90,DC,Arsenal,Brighton,1,2,2019-12-05,11783,2019,367832,0,0,0,0,0.02687790058553219,0.1176609992980957,0.1176609992980957
0,1,0.03807689994573593,90,DC,Norwich,Arsenal,2,2,2019-12-01,11781,2019,366797,0,0,0,0,0.03807689994573593,0.09208519756793976,0.09208519756793976
0,1,0.040416400879621506,90,DC,Arsenal,Southampton,2,2,2019-11-23,11763,2019,364821,0,0,0,0,0.040416400879621506,0.0752682015299797,0.0752682015299797
0,1,0.023079300299286842,90,DC,Leicester,Arsenal,2,0,2019-11-09,11762,2019,363314,0.030123600736260414,0,1,0,0.023079300299286842,0.053202901035547256,0
0,0,0,90,DC,Arsenal,Wolverhampton Wanderers,1,1,2019-11-02,11743,2019,361471,0,0,0,0,0,0.12748399376869202,0.12748399376869202
1,2,0.8099380135536194,90,DC,Arsenal,Crystal Palace,2,2,2019-10-27,11733,2019,360280,0,0,0,1,0.8099380135536194,0.24115200340747833,0.13858599960803986
0,0,0,90,DC,Sheffield United,Arsenal,1,0,2019-10-21,11730,2019,358964,0,0,0,0,0,0.037552300840616226,0.037552300840616226
1,1,0.024583300575613976,90,DC,Arsenal,Bournemouth,1,0,2019-10-06,11722,2019,356917,0,0,0,1,0.024583300575613976,0.13488799333572388,0.13488799333572388
0,1,0.041551198810338974,90,DC,Manchester United,Arsenal,1,1,2019-09-30,11712,2019,355789,0,0,0,0,0.041551198810338974,0.46491000056266785,0.46491000056266785
0,2,0.06987790018320084,90,DC,Arsenal,Aston Villa,3,2,2019-09-22,11702,2019,353082,0,0,0,0,0.06987790018320084,0.4751870036125183,0.4751870036125183
0,0,0,90,DC,Watford,Arsenal,2,2,2019-09-15,11691,2019,349861,0,0,0,0,0,0.7034090161323547,0.7034090161323547
0,0,0,90,DC,Arsenal,Tottenham,2,2,2019-09-01,11682,2019,348096,0,0,0,0,0,0.20576700568199158,0.20576700568199158
0,1,0.048168398439884186,90,DC,Liverpool,Arsenal,3,1,2019-08-24,11670,2019,344247,0,0,0,0,0.048168398439884186,0.03634219989180565,0.03634219989180565
0,0,0,90,DC,Arsenal,Burnley,2,1,2019-08-17,11653,2019,341760,0,0,0,0,0,0.19377300143241882,0.19377300143241882
0,0,0,90,DC,Leicester,Chelsea,0,0,2019-05-12,9572,2018,332329,0,0,0,0,0,0.35199999809265137,0.35199999809265137
1,2,0.24907800555229187,90,DC,Chelsea,Watford,3,0,2019-05-05,9563,2018,330814,0.40483298897743225,0,1,1,0.24907800555229187,0.42639100551605225,0.42639100551605225
0,1,0.028649700805544853,90,DC,Manchester United,Chelsea,1,1,2019-04-28,9550,2018,329173,0.015092800371348858,0,1,0,0.028649700805544853,0.5410869717597961,0.5410869717597961
0,1,0.018091900274157524,90,DC,Chelsea,Burnley,2,2,2019-04-22,9543,2018,327227,0,0,0,0,0.018091900274157524,0.4056920111179352,0.38760000467300415
0,0,0,90,DC,Liverpool,Chelsea,2,0,2019-04-14,9531,2018,325023,0.10714100301265717,0,1,0,0,0.10714100301265717,0
0,1,0.05707789957523346,90,DC,Chelsea,West Ham,2,0,2019-04-08,9525,2018,323657,0,0,0,0,0.05707789957523346,0,0
0,1,0.0649133026599884,90,DC,Chelsea,Brighton,3,0,2019-04-03,9462,2018,321934,0,0,0,0,0.0649133026599884,0.8756710290908813,0.8756710290908813
0,1,0.01955460011959076,90,DC,Cardiff,Chelsea,1,2,2019-03-31,9514,2018,318512,0.01422329992055893,0,1,0,0.01955460011959076,0.01422329992055893,0.01422329992055893
0,0,0,90,DC,Everton,Chelsea,2,0,2019-03-17,9503,2018,317131,0.11435899883508682,0,1,0,0,0.27786698937416077,0.27786698937416077
0,2,0.11523900181055069,90,DC,Chelsea,Wolverhampton Wanderers,1,1,2019-03-10,9494,2018,315207,0,0,0,0,0.11523900181055069,0.16278499364852905,0.12453199923038483
0,0,0,90,DC,Chelsea,Tottenham,2,0,2019-02-27,9474,2018,305155,0,0,0,0,0,0.013359899632632732,0.013359899632632732
0,0,0,90,DC,Manchester City,Chelsea,6,0,2019-02-10,9454,2018,304672,0.08137969672679901,0,1,0,0,0.2660749852657318,0.2660749852657318
1,3,0.31423699855804443,90,DC,Chelsea,Huddersfield,5,0,2019-02-02,9443,2018,304216,0.09679970145225525,0,1,1,0.31423699855804443,0.8548610210418701,0.8548610210418701
0,0,0,90,DC,Bournemouth,Chelsea,4,0,2019-01-30,9430,2018,304040,0,0,0,0,0,0.07838310301303864,0.07838310301303864
0,0,0,90,DC,Arsenal,Chelsea,2,0,2019-01-19,9426,2018,303795,0.2633099853992462,0,1,0,0,0.43874600529670715,0.17543600499629974
0,2,0.1532669961452484,90,DC,Chelsea,Newcastle United,2,1,2019-01-12,9413,2018,303483,0.6197789907455444,1,2,0,0.1532669961452484,0.6197789907455444,0.3270849883556366
0,3,0.0631256029009819,90,DC,Chelsea,Southampton,0,0,2019-01-02,9403,2018,303236,0,0,0,0,0.0631256029009819,0.19571499526500702,0.19571499526500702
0,0,0,90,DC,Crystal Palace,Chelsea,0,1,2018-12-30,9394,2018,291576,0.3175710141658783,1,1,0,0,0.4042310118675232,0.08665990084409714
0,0,0,90,DC,Watford,Chelsea,1,2,2018-12-26,9377,2018,279263,0,0,1,0,0,0.397801011800766,0.397801011800766
0,2,0.5606619715690613,90,DC,Chelsea,Leicester,0,1,2018-12-22,9373,2018,278892,0,0,1,0,0.5606619715690613,0.5318989753723145,0.5318989753723145
0,1,0.041946399956941605,90,DC,Brighton,Chelsea,1,2,2018-12-16,9366,2018,278686,0,0,0,0,0.041946399956941605,0.06350710242986679,0.06350710242986679
1,1,0.08079549670219421,90,DC,Chelsea,Manchester City,2,0,2018-12-08,9352,2018,278337,0,0,0,1,0.08079549670219421,0.18354499340057373,0.18354499340057373
0,1,0.040777601301670074,90,DC,Chelsea,Fulham,2,0,2018-12-02,9334,2018,277836,0.07256849855184555,0,1,0,0.040777601301670074,0.5601699948310852,0.5601699948310852
0,0,0,90,DC,Tottenham,Chelsea,3,1,2018-11-24,9323,2018,277546,0,0,0,0,0,0.4047600030899048,0.4047600030899048
0,1,0.03064979985356331,90,DC,Chelsea,Everton,0,0,2018-11-11,9314,2018,277284,0.021024199202656746,0,2,0,0.03064979985356331,0.27417901158332825,0.27417901158332825
0,2,0.2421790063381195,90,DC,Chelsea,Crystal Palace,3,1,2018-11-04,9305,2018,277035,0.013940099626779556,0,1,0,0.2421790063381195,0.24074199795722961,0.2268020063638687
0,1,0.041930001229047775,90,DC,Burnley,Chelsea,0,4,2018-10-28,9295,2018,276742,0,0,0,0,0.041930001229047775,0.32849499583244324,0.32849499583244324
0,3,0.30202099680900574,90,DC,Chelsea,Manchester United,2,2,2018-10-20,9277,2018,276259,0,0,0,0,0.30202099680900574,0.9212620258331299,0.8951209783554077
0,1,0.053943000733852386,90,DC,Southampton,Chelsea,0,3,2018-10-07,9275,2018,276219,0,0,0,0,0.053943000733852386,0.6577600240707397,0.6577600240707397
0,0,0,90,DC,Chelsea,Liverpool,1,1,2018-09-29,9264,2018,260401,0.29444000124931335,0,1,0,0,0.5625630021095276,0.5625630021095276
