goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,MC,Brighton,Manchester City,1,4,2019-05-12,9576,2018,332209,0,0,0,0,0,0,0
0,0,0,1,Sub,Arsenal,Brighton,1,1,2019-05-05,9566,2018,331115,0,0,0,0,0,0,0
0,0,0,51,MC,Brighton,Newcastle United,1,1,2019-04-27,9556,2018,328440,0,0,0,0,0,0,0
0,1,0.040522899478673935,3,Sub,Tottenham,Brighton,1,0,2019-04-23,9519,2018,327357,0,0,0,0,0.040522899478673935,0.040522899478673935,0
0,1,0.010941700078547001,81,Sub,Wolverhampton Wanderers,Brighton,0,0,2019-04-20,9537,2018,326003,0,0,0,0,0.010941700078547001,0.010941700078547001,0
0,0,0,3,Sub,Brighton,Huddersfield,1,0,2019-03-02,9485,2018,305331,0,0,0,0,0,0,0
0,0,0,5,Sub,Manchester United,Brighton,2,1,2019-01-19,9421,2018,303699,0,0,0,0,0,0,0
0,0,0,11,Sub,Brighton,Liverpool,0,1,2019-01-12,9416,2018,303385,0,0,0,0,0,0,0
0,0,0,1,Sub,Huddersfield,Brighton,1,2,2018-12-01,9332,2018,277776,0,0,0,0,0,0,0
0,2,0.11465000361204147,90,MC,Brighton,Leicester,1,1,2018-11-24,9322,2018,277509,0,0,0,0,0.11465000361204147,0.2540619969367981,0.13941200077533722
0,0,0,90,MC,Cardiff,Brighton,2,1,2018-11-10,9307,2018,277108,0.028643999248743057,0,1,0,0,0.10519599914550781,0.0765518993139267
0,0,0,80,MC,Everton,Brighton,3,1,2018-11-03,9301,2018,276914,0.06079069897532463,0,1,0,0,0.06079069897532463,0
0,0,0,90,MC,Brighton,Wolverhampton Wanderers,1,0,2018-10-27,9290,2018,276593,0,0,0,0,0,0.03695470094680786,0.03695470094680786
1,1,0.12375099956989288,90,MC,Newcastle United,Brighton,0,1,2018-10-20,9280,2018,276359,0,0,0,1,0.12375099956989288,0.2921850085258484,0.2921850085258484
0,0,0,90,MC,Brighton,West Ham,1,0,2018-10-05,9267,2018,275986,0.6085820198059082,1,1,0,0,0.649836003780365,0.649836003780365
0,0,0,90,MC,Manchester City,Brighton,2,0,2018-09-29,9260,2018,260504,0,0,0,0,0,0,0
0,0,0,70,Sub,Brighton,Tottenham,1,2,2018-09-22,9254,2018,260083,0.47902199625968933,0,1,0,0,0.47902199625968933,0
0,0,0,1,Sub,Brighton,Manchester United,3,2,2018-08-19,9215,2018,258944,0,0,0,0,0,0,0
0,0,0,58,AMC,Liverpool,Brighton,4,0,2018-05-13,7495,2017,240252,0.040816500782966614,0,2,0,0,0.040816500782966614,0
0,0,0,15,Sub,Manchester City,Brighton,3,1,2018-05-09,7424,2017,238729,0,0,0,0,0,0,0
0,0,0,5,Sub,Brighton,Manchester United,1,0,2018-05-04,7484,2017,237023,0,0,0,0,0,0,0
0,1,0.08000969886779785,90,MC,Burnley,Brighton,0,0,2018-04-28,7469,2017,235730,0.02443760074675083,0,1,0,0.08000969886779785,0.14396199584007263,0.0639519989490509
0,0,0,90,MC,Brighton,Tottenham,1,1,2018-04-17,7462,2017,233240,0.016248900443315506,0,1,0,0,0.016248900443315506,0
0,0,0,90,MC,Crystal Palace,Brighton,3,2,2018-04-14,7450,2017,232057,0.21315699815750122,0,3,0,0,0.32732900977134705,0.15110599994659424
0,0,0,13,Sub,Brighton,Huddersfield,1,1,2018-04-07,7441,2017,230304,0,0,0,0,0,0,0
0,1,0.047315601259469986,85,MC,Brighton,Leicester,0,2,2018-03-31,7430,2017,227006,0.04844209924340248,0,1,0,0.047315601259469986,0.08945450186729431,0.041012298315763474
0,0,0,70,MC,Everton,Brighton,2,0,2018-03-10,7412,2017,222365,0,0,0,0,0,0,0
0,0,0,1,Sub,Brighton,Arsenal,2,1,2018-03-04,7399,2017,221557,0,0,0,0,0,0,0
0,0,0,1,Sub,Brighton,Swansea,4,1,2018-02-24,7391,2017,219217,0,0,0,0,0,0,0
0,0,0,9,Sub,Stoke,Brighton,1,1,2018-02-10,7385,2017,215241,0,0,0,0,0,0,0
0,1,0.13045400381088257,4,Sub,Brighton,West Ham,3,1,2018-02-03,7371,2017,214845,0,0,0,0,0.13045400381088257,0.13045400381088257,0
0,0,0,6,Sub,Southampton,Brighton,1,1,2018-01-31,7363,2017,215514,0,0,0,0,0,0,0
0,0,0,21,Sub,Brighton,Chelsea,0,4,2018-01-20,7350,2017,208905,0.06563329696655273,0,1,0,0,0.06563329696655273,0.06563329696655273
0,0,0,13,Sub,West Bromwich Albion,Brighton,2,0,2018-01-13,7348,2017,207786,0,0,0,0,0,0,0
0,1,0.08350159972906113,74,MC,Chelsea,Brighton,2,0,2017-12-26,7310,2017,205627,0,0,0,0,0.08350159972906113,0.08350159972906113,0
0,0,0,6,Sub,Brighton,Watford,1,0,2017-12-23,7305,2017,202901,0,0,0,0,0,0,0
0,0,0,80,AMC,Tottenham,Brighton,2,0,2017-12-13,7288,2017,203079,0.04189490154385567,0,2,0,0,0.15343399345874786,0.11153899878263474
