goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,62,MR,Norwich,Tottenham,0,5,2022-05-22,16755,2021,537946,0,0,0,0,0,0.0835454985499382,0.0835454985499382
0,0,0,84,AMC,Wolverhampton Wanderers,Norwich,1,1,2022-05-15,16736,2021,536048,0.36072900891304016,0,3,0,0,0.3547709882259369,0.07733289897441864
0,0,0,74,AMR,Norwich,West Ham,0,4,2022-05-08,16726,2021,533371,0,0,0,0,0,0,0
0,0,0,90,AMR,Aston Villa,Norwich,2,0,2022-04-30,16725,2021,530574,0.05803839862346649,0,1,0,0,0.07800190150737762,0.07800190150737762
0,3,0.4839549958705902,90,AMR,Norwich,Newcastle United,0,3,2022-04-23,16706,2021,528703,0,0,0,0,0.4839549958705902,0.5232210159301758,0.09280379861593246
1,2,0.5883370041847229,77,AMR,Manchester United,Norwich,3,2,2022-04-16,16702,2021,526389,0.3878520131111145,1,2,1,0.5883370041847229,0.9782649874687195,0.11331000179052353
0,0,0,90,AMR,Norwich,Burnley,2,0,2022-04-10,16688,2021,525247,0.2299010008573532,0,4,0,0,0.1647309958934784,0.03623560070991516
0,0,0,1,Sub,Brighton,Norwich,0,0,2022-04-02,16685,2021,522746,0,0,0,0,0,0,0
0,0,0,8,Sub,Southampton,Norwich,2,0,2022-02-25,16644,2021,515598,0,0,0,0,0,0,0
0,0,0,2,Sub,Norwich,Manchester City,0,4,2022-02-12,16623,2021,512862,0,0,0,0,0,0,0
0,1,0.07896889746189117,21,Sub,West Ham,Norwich,2,0,2022-01-12,16554,2021,507783,0,0,0,0,0.07896889746189117,0.07896889746189117,0
0,0,0,68,AMC,Norwich,Arsenal,0,5,2021-12-26,16562,2021,505074,0,0,0,0,0,0.07118730247020721,0.07118730247020721
0,0,0,11,Sub,Norwich,Aston Villa,0,2,2021-12-14,16541,2021,503048,0.027282800525426865,0,1,0,0,0,0
0,0,0,15,Sub,Tottenham,Norwich,3,0,2021-12-05,16522,2021,500560,0,0,0,0,0,0.013772199861705303,0.013772199861705303
0,0,0,6,Sub,Norwich,Wolverhampton Wanderers,0,0,2021-11-27,16505,2021,497386,0.11073499917984009,0,1,0,0,0.11073499917984009,0
0,0,0,77,MR,Brentford,Norwich,1,2,2021-11-06,16477,2021,494012,0,0,0,0,0,0.03594980016350746,0.03594980016350746
0,1,0.03186130151152611,70,MC,Norwich,Leeds,1,2,2021-10-31,16472,2021,492819,0.027812600135803223,0,2,0,0.03186130151152611,0.027812600135803223,0
0,1,0.06903620064258575,63,FWR,Arsenal,Norwich,1,0,2021-09-11,16407,2021,480287,0,0,0,0,0.06903620064258575,0.14638300240039825,0.14638300240039825
0,0,0,3,Sub,Norwich,Liverpool,0,3,2021-08-14,16383,2021,475687,0.037638600915670395,0,2,0,0,0.08351220190525055,0.045873600989580154
0,0,0,72,AMR,Everton,Norwich,3,0,2016-05-15,453,2015,57695,0.051129300147295,0,1,0,0,0.08104240149259567,0.08104240149259567
0,0,0,2,Sub,Everton,Bournemouth,2,1,2016-04-30,429,2015,63064,0,0,0,0,0,0,0
