id,isResult,h,a,goals,xG,datetime,forecast
11790,True,74,79,"{'h': '2', 'a': '1'}","{'h': '2.00232', 'a': '0.896647'}",2019-12-04 19:30:00,"{'w': '0.6864', 'd': '0.2089', 'l': '0.1047'}"
11792,True,87,72,"{'h': '5', 'a': '2'}","{'h': '2.41397', 'a': '1.76453'}",2019-12-04 20:15:00,"{'w': '0.5327', 'd': '0.2329', 'l': '0.2344'}"
11786,True,238,86,"{'h': '0', 'a': '2'}","{'h': '1.09175', 'a': '0.533775'}",2019-12-05 19:30:00,"{'w': '0.5039', 'd': '0.3343', 'l': '0.1618'}"
11783,True,83,220,"{'h': '1', 'a': '2'}","{'h': '0.965377', 'a': '1.53446'}",2019-12-05 20:15:00,"{'w': '0.229', 'd': '0.2568', 'l': '0.5142'}"
11796,True,72,80,"{'h': '3', 'a': '1'}","{'h': '2.03892', 'a': '1.25734'}",2019-12-07 12:30:00,"{'w': '0.5741', 'd': '0.2352', 'l': '0.1907'}"
11794,True,73,87,"{'h': '0', 'a': '3'}","{'h': '0.154608', 'a': '3.04446'}",2019-12-07 15:00:00,"{'w': '0.0046', 'd': '0.0368', 'l': '0.9586'}"
11800,True,82,92,"{'h': '5', 'a': '0'}","{'h': '2.39684', 'a': '1.08645'}",2019-12-07 15:00:00,"{'w': '0.7218', 'd': '0.1919', 'l': '0.0863'}"
11801,True,90,78,"{'h': '0', 'a': '0'}","{'h': '1.57132', 'a': '0.210746'}",2019-12-07 15:00:00,"{'w': '0.7994', 'd': '0.1733', 'l': '0.0273'}"
11797,True,88,89,"{'h': '1', 'a': '2'}","{'h': '2.07108', 'a': '1.63385'}",2019-12-07 17:30:00,"{'w': '0.4696', 'd': '0.2472', 'l': '0.2832'}"
11793,True,71,75,"{'h': '1', 'a': '4'}","{'h': '1.24141', 'a': '4.03286'}",2019-12-08 14:00:00,"{'w': '0.0239', 'd': '0.0624', 'l': '0.9137'}"
11798,True,86,74,"{'h': '2', 'a': '1'}","{'h': '1.10449', 'a': '1.89255'}",2019-12-08 14:00:00,"{'w': '0.1687', 'd': '0.2549', 'l': '0.5764'}"
11799,True,79,238,"{'h': '1', 'a': '2'}","{'h': '0.585805', 'a': '0.712899'}",2019-12-08 14:00:00,"{'w': '0.2498', 'd': '0.4017', 'l': '0.3485'}"
11795,True,220,229,"{'h': '2', 'a': '2'}","{'h': '0.951621', 'a': '1.87208'}",2019-12-08 16:30:00,"{'w': '0.1487', 'd': '0.2284', 'l': '0.6229'}"
11802,True,81,83,"{'h': '1', 'a': '3'}","{'h': '0.521847', 'a': '1.79181'}",2019-12-09 20:00:00,"{'w': '0.073', 'd': '0.1861', 'l': '0.7409'}"
11808,True,87,90,"{'h': '2', 'a': '0'}","{'h': '1.56674', 'a': '1.01166'}",2019-12-14 12:30:00,"{'w': '0.518', 'd': '0.2644', 'l': '0.2176'}"
11804,True,92,86,"{'h': '1', 'a': '0'}","{'h': '1.43602', 'a': '1.08726'}",2019-12-14 15:00:00,"{'w': '0.4421', 'd': '0.3378', 'l': '0.2201'}"
11805,True,80,73,"{'h': '0', 'a': '1'}","{'h': '2.02119', 'a': '1.20777'}",2019-12-14 15:00:00,"{'w': '0.566', 'd': '0.2294', 'l': '0.2046'}"
11807,True,75,79,"{'h': '1', 'a': '1'}","{'h': '1.06421', 'a': '1.16408'}",2019-12-14 15:00:00,"{'w': '0.3044', 'd': '0.3038', 'l': '0.3918'}"
11810,True,238,71,"{'h': '2', 'a': '0'}","{'h': '1.888', 'a': '0.97258'}",2019-12-14 15:00:00,"{'w': '0.632', 'd': '0.2565', 'l': '0.1115'}"
11811,True,74,81,"{'h': '0', 'a': '1'}","{'h': '0.805884', 'a': '0.90324'}",2019-12-14 17:30:00,"{'w': '0.311', 'd': '0.3452', 'l': '0.3438'}"
11809,True,89,72,"{'h': '1', 'a': '1'}","{'h': '1.48327', 'a': '0.276759'}",2019-12-15 14:00:00,"{'w': '0.7171', 'd': '0.2244', 'l': '0.0585'}"
11812,True,229,82,"{'h': '1', 'a': '2'}","{'h': '0.718669', 'a': '0.989205'}",2019-12-15 14:00:00,"{'w': '0.2404', 'd': '0.3386', 'l': '0.421'}"
11803,True,83,88,"{'h': '0', 'a': '3'}","{'h': '0.28161', 'a': '1.69553'}",2019-12-15 16:30:00,"{'w': '0.042', 'd': '0.1757', 'l': '0.7823'}"
11806,True,78,220,"{'h': '1', 'a': '1'}","{'h': '0.484859', 'a': '2.48355'}",2019-12-16 19:45:00,"{'w': '0.0214', 'd': '0.081', 'l': '0.8976'}"
11816,True,72,83,"{'h': '0', 'a': '0'}","{'h': '0.486523', 'a': '0.881818'}",2019-12-21 12:30:00,"{'w': '0.1606', 'd': '0.3613', 'l': '0.4781'}"
11813,True,71,74,"{'h': '1', 'a': '3'}","{'h': '0.921054', 'a': '2.63444'}",2019-12-21 15:00:00,"{'w': '0.0701', 'd': '0.1332', 'l': '0.7967'}"
11814,True,73,92,"{'h': '0', 'a': '1'}","{'h': '0.138532', 'a': '0.144318'}",2019-12-21 15:00:00,"{'w': '0.1153', 'd': '0.7656', 'l': '0.1191'}"
11815,True,220,238,"{'h': '0', 'a': '1'}","{'h': '0.428371', 'a': '1.65933'}",2019-12-21 15:00:00,"{'w': '0.0649', 'd': '0.1924', 'l': '0.7427'}"
11818,True,86,78,"{'h': '1', 'a': '0'}","{'h': '0.714368', 'a': '0.985368'}",2019-12-21 15:00:00,"{'w': '0.2554', 'd': '0.3549', 'l': '0.3897'}"
11819,True,79,229,"{'h': '1', 'a': '2'}","{'h': '1.26536', 'a': '1.65224'}",2019-12-21 15:00:00,"{'w': '0.2615', 'd': '0.2668', 'l': '0.4717'}"
11817,True,88,75,"{'h': '3', 'a': '1'}","{'h': '3.59139', 'a': '1.01388'}",2019-12-21 17:30:00,"{'w': '0.9032', 'd': '0.0714', 'l': '0.0254'}"
11821,True,90,89,"{'h': '2', 'a': '0'}","{'h': '1.59291', 'a': '1.5309'}",2019-12-22 14:00:00,"{'w': '0.3791', 'd': '0.2811', 'l': '0.3398'}"
11820,True,82,80,"{'h': '0', 'a': '2'}","{'h': '0.276667', 'a': '1.49374'}",2019-12-22 16:30:00,"{'w': '0.0406', 'd': '0.1922', 'l': '0.7672'}"
11831,True,82,220,"{'h': '2', 'a': '1'}","{'h': '1.02645', 'a': '1.09007'}",2019-12-26 12:30:00,"{'w': '0.3168', 'd': '0.3158', 'l': '0.3674'}"
11823,True,71,79,"{'h': '1', 'a': '0'}","{'h': '0.654194', 'a': '1.45005'}",2019-12-26 15:00:00,"{'w': '0.1589', 'd': '0.2584', 'l': '0.5827'}"
11824,True,73,83,"{'h': '1', 'a': '1'}","{'h': '1.55463', 'a': '1.42464'}",2019-12-26 15:00:00,"{'w': '0.4082', 'd': '0.2741', 'l': '0.3177'}"
11825,True,80,74,"{'h': '0', 'a': '2'}","{'h': '0.859973', 'a': '0.981321'}",2019-12-26 15:00:00,"{'w': '0.2827', 'd': '0.3415', 'l': '0.3758'}"
11826,True,78,81,"{'h': '2', 'a': '1'}","{'h': '2.14195', 'a': '0.796338'}",2019-12-26 15:00:00,"{'w': '0.7301', 'd': '0.1812', 'l': '0.0887'}"
11827,True,72,92,"{'h': '1', 'a': '0'}","{'h': '1.47521', 'a': '0.565252'}",2019-12-26 15:00:00,"{'w': '0.6218', 'd': '0.2726', 'l': '0.1056'}"
11830,True,238,90,"{'h': '1', 'a': '1'}","{'h': '2.04481', 'a': '0.596611'}",2019-12-26 15:00:00,"{'w': '0.7843', 'd': '0.1616', 'l': '0.0541'}"
11829,True,89,86,"{'h': '4', 'a': '1'}","{'h': '1.99638', 'a': '1.05018'}",2019-12-26 17:30:00,"{'w': '0.612', 'd': '0.2376', 'l': '0.1504'}"
11828,True,75,87,"{'h': '0', 'a': '4'}","{'h': '0.120994', 'a': '3.76973'}",2019-12-26 20:00:00,"{'w': '0.0003', 'd': '0.0086', 'l': '0.9911'}"
11832,True,229,88,"{'h': '3', 'a': '2'}","{'h': '2.39405', 'a': '1.52044'}",2019-12-27 19:45:00,"{'w': '0.6128', 'd': '0.2356', 'l': '0.1516'}"
11834,True,220,73,"{'h': '2', 'a': '0'}","{'h': '1.05876', 'a': '0.500726'}",2019-12-28 12:30:00,"{'w': '0.5128', 'd': '0.3292', 'l': '0.158'}"
11838,True,86,72,"{'h': '1', 'a': '2'}","{'h': '1.63211', 'a': '2.82576'}",2019-12-28 15:00:00,"{'w': '0.1581', 'd': '0.1764', 'l': '0.6655'}"
11840,True,74,78,"{'h': '1', 'a': '1'}","{'h': '1.47937', 'a': '0.137837'}",2019-12-28 15:00:00,"{'w': '0.7755', 'd': '0.1989', 'l': '0.0256'}"
11841,True,90,71,"{'h': '3', 'a': '0'}","{'h': '3.25314', 'a': '0.610997'}",2019-12-28 15:00:00,"{'w': '0.9266', 'd': '0.0573', 'l': '0.0161'}"
11839,True,79,82,"{'h': '2', 'a': '2'}","{'h': '0.268052', 'a': '1.82189'}",2019-12-28 17:30:00,"{'w': '0.0263', 'd': '0.141', 'l': '0.8327'}"
11842,True,81,75,"{'h': '1', 'a': '2'}","{'h': '0.782104', 'a': '2.62349'}",2019-12-28 17:30:00,"{'w': '0.0516', 'd': '0.1144', 'l': '0.834'}"
11835,True,92,89,"{'h': '0', 'a': '2'}","{'h': '0.386662', 'a': '2.10542'}",2019-12-28 19:45:00,"{'w': '0.0282', 'd': '0.1155', 'l': '0.8563'}"
11833,True,83,80,"{'h': '1', 'a': '2'}","{'h': '0.785214', 'a': '1.49666'}",2019-12-29 14:00:00,"{'w': '0.1634', 'd': '0.2709', 'l': '0.5657'}"
11836,True,87,229,"{'h': '1', 'a': '0'}","{'h': '1.49124', 'a': '0.363764'}",2019-12-29 16:30:00,"{'w': '0.7092', 'd': '0.224', 'l': '0.0668'}"
11837,True,88,238,"{'h': '2', 'a': '0'}","{'h': '1.08628', 'a': '1.23346'}",2019-12-29 18:00:00,"{'w': '0.3044', 'd': '0.3003', 'l': '0.3953'}"
11845,True,220,80,"{'h': '1', 'a': '1'}","{'h': '1.56978', 'a': '1.57497'}",2020-01-01 12:30:00,"{'w': '0.3583', 'd': '0.2959', 'l': '0.3458'}"
11846,True,92,71,"{'h': '1', 'a': '2'}","{'h': '2.34418', 'a': '1.74824'}",2020-01-01 12:30:00,"{'w': '0.532', 'd': '0.2321', 'l': '0.2359'}"
11849,True,86,75,"{'h': '0', 'a': '3'}","{'h': '0.780118', 'a': '2.43642'}",2020-01-01 15:00:00,"{'w': '0.0438', 'd': '0.1446', 'l': '0.8116'}"
11851,True,74,82,"{'h': '1', 'a': '0'}","{'h': '1.51192', 'a': '1.078'}",2020-01-01 15:00:00,"{'w': '0.4731', 'd': '0.2856', 'l': '0.2413'}"
11852,True,90,229,"{'h': '2', 'a': '1'}","{'h': '1.07053', 'a': '1.23252'}",2020-01-01 15:00:00,"{'w': '0.3114', 'd': '0.298', 'l': '0.3906'}"
11843,True,81,73,"{'h': '4', 'a': '0'}","{'h': '2.32825', 'a': '0.720709'}",2020-01-01 17:30:00,"{'w': '0.8034', 'd': '0.1575', 'l': '0.0391'}"
11848,True,88,72,"{'h': '2', 'a': '1'}","{'h': '1.79757', 'a': '0.848942'}",2020-01-01 17:30:00,"{'w': '0.6084', 'd': '0.2598', 'l': '0.1318'}"
11850,True,79,78,"{'h': '1', 'a': '1'}","{'h': '1.66454', 'a': '1.29896'}",2020-01-01 17:30:00,"{'w': '0.4478', 'd': '0.2915', 'l': '0.2607'}"
11844,True,83,89,"{'h': '2', 'a': '0'}","{'h': '1.90747', 'a': '0.715563'}",2020-01-01 20:00:00,"{'w': '0.7141', 'd': '0.2018', 'l': '0.0841'}"
11847,True,87,238,"{'h': '2', 'a': '0'}","{'h': '3.0465', 'a': '0.634607'}",2020-01-02 20:00:00,"{'w': '0.9328', 'd': '0.0591', 'l': '0.0081'}"
11855,True,238,81,"{'h': '1', 'a': '0'}","{'h': '2.02768', 'a': '0.90477'}",2020-01-10 20:00:00,"{'w': '0.6699', 'd': '0.207', 'l': '0.1231'}"
11859,True,78,83,"{'h': '1', 'a': '1'}","{'h': '0.317862', 'a': '1.43924'}",2020-01-11 12:30:00,"{'w': '0.0317', 'd': '0.1698', 'l': '0.7985'}"
11853,True,229,86,"{'h': '1', 'a': '1'}","{'h': '2.04805', 'a': '0.184495'}",2020-01-11 15:00:00,"{'w': '0.8999', 'd': '0.089', 'l': '0.0111'}"
11858,True,80,92,"{'h': '3', 'a': '0'}","{'h': '2.87633', 'a': '0.717407'}",2020-01-11 15:00:00,"{'w': '0.8783', 'd': '0.097', 'l': '0.0247'}"
11860,True,72,220,"{'h': '1', 'a': '0'}","{'h': '2.02533', 'a': '1.53324'}",2020-01-11 15:00:00,"{'w': '0.4903', 'd': '0.2518', 'l': '0.2579'}"
11861,True,75,74,"{'h': '1', 'a': '2'}","{'h': '0.780114', 'a': '2.40601'}",2020-01-11 15:00:00,"{'w': '0.0603', 'd': '0.151', 'l': '0.7887'}"
11862,True,89,79,"{'h': '4', 'a': '0'}","{'h': '3.13456', 'a': '0.275987'}",2020-01-11 15:00:00,"{'w': '0.9713', 'd': '0.0254', 'l': '0.0033'}"
11854,True,82,87,"{'h': '0', 'a': '1'}","{'h': '1.10584', 'a': '1.74564'}",2020-01-11 17:30:00,"{'w': '0.2095', 'd': '0.2573', 'l': '0.5332'}"
11857,True,73,90,"{'h': '0', 'a': '3'}","{'h': '0.320447', 'a': '2.29827'}",2020-01-12 14:00:00,"{'w': '0.0223', 'd': '0.1044', 'l': '0.8733'}"
11856,True,71,88,"{'h': '1', 'a': '6'}","{'h': '1.12565', 'a': '3.75131'}",2020-01-12 16:30:00,"{'w': '0.0269', 'd': '0.0804', 'l': '0.8927'}"
11871,True,90,82,"{'h': '0', 'a': '0'}","{'h': '2.39174', 'a': '1.76697'}",2020-01-18 12:30:00,"{'w': '0.5385', 'd': '0.2236', 'l': '0.2379'}"
11863,True,83,238,"{'h': '1', 'a': '1'}","{'h': '1.22882', 'a': '1.18444'}",2020-01-18 15:00:00,"{'w': '0.3527', 'd': '0.3268', 'l': '0.3205'}"
11864,True,88,78,"{'h': '2', 'a': '2'}","{'h': '2.47314', 'a': '0.586716'}",2020-01-18 15:00:00,"{'w': '0.83', 'd': '0.1309', 'l': '0.0391'}"
11867,True,220,71,"{'h': '1', 'a': '1'}","{'h': '1.30028', 'a': '1.02045'}",2020-01-18 15:00:00,"{'w': '0.433', 'd': '0.3044', 'l': '0.2626'}"
11869,True,79,73,"{'h': '1', 'a': '0'}","{'h': '1.76046', 'a': '0.558298'}",2020-01-18 15:00:00,"{'w': '0.7257', 'd': '0.2016', 'l': '0.0727'}"
11870,True,74,229,"{'h': '2', 'a': '3'}","{'h': '0.786974', 'a': '2.1772'}",2020-01-18 15:00:00,"{'w': '0.0779', 'd': '0.1631', 'l': '0.759'}"
11872,True,81,72,"{'h': '1', 'a': '1'}","{'h': '1.68436', 'a': '1.95473'}",2020-01-18 15:00:00,"{'w': '0.3048', 'd': '0.2539', 'l': '0.4413'}"
11868,True,86,80,"{'h': '1', 'a': '0'}","{'h': '0.892988', 'a': '2.05436'}",2020-01-18 17:30:00,"{'w': '0.1176', 'd': '0.2097', 'l': '0.6727'}"
11866,True,92,75,"{'h': '2', 'a': '1'}","{'h': '1.50886', 'a': '2.33415'}",2020-01-19 14:00:00,"{'w': '0.1548', 'd': '0.2598', 'l': '0.5854'}"
11865,True,87,89,"{'h': '2', 'a': '0'}","{'h': '2.00655', 'a': '1.4185'}",2020-01-19 16:30:00,"{'w': '0.5023', 'd': '0.258', 'l': '0.2397'}"
11873,True,71,90,"{'h': '2', 'a': '1'}","{'h': '1.06739', 'a': '1.81101'}",2020-01-21 19:30:00,"{'w': '0.1601', 'd': '0.2474', 'l': '0.5925'}"
11875,True,238,88,"{'h': '0', 'a': '1'}","{'h': '0.774943', 'a': '2.873'}",2020-01-21 19:30:00,"{'w': '0.0228', 'd': '0.0931', 'l': '0.8841'}"
11877,True,72,86,"{'h': '2', 'a': '2'}","{'h': '2.05254', 'a': '0.570931'}",2020-01-21 19:30:00,"{'w': '0.7659', 'd': '0.1706', 'l': '0.0635'}"
11878,True,73,220,"{'h': '3', 'a': '1'}","{'h': '1.92315', 'a': '1.97227'}",2020-01-21 19:30:00,"{'w': '0.3485', 'd': '0.2752', 'l': '0.3763'}"
11882,True,78,74,"{'h': '0', 'a': '2'}","{'h': '0.674589', 'a': '1.1306'}",2020-01-21 19:30:00,"{'w': '0.1976', 'd': '0.3236', 'l': '0.4788'}"
11881,True,80,83,"{'h': '2', 'a': '2'}","{'h': '3.38612', 'a': '0.568077'}",2020-01-21 20:15:00,"{'w': '0.9524', 'd': '0.0418', 'l': '0.0058'}"
11876,True,75,81,"{'h': '4', 'a': '1'}","{'h': '2.91302', 'a': '1.16254'}",2020-01-22 19:30:00,"{'w': '0.829', 'd': '0.1353', 'l': '0.0357'}"
11880,True,82,79,"{'h': '2', 'a': '1'}","{'h': '2.22282', 'a': '1.42472'}",2020-01-22 19:30:00,"{'w': '0.5976', 'd': '0.2549', 'l': '0.1475'}"
11879,True,89,92,"{'h': '0', 'a': '2'}","{'h': '1.416', 'a': '0.717284'}",2020-01-22 20:15:00,"{'w': '0.5315', 'd': '0.2893', 'l': '0.1792'}"
11874,True,229,87,"{'h': '1', 'a': '2'}","{'h': '1.85442', 'a': '1.59024'}",2020-01-23 20:00:00,"{'w': '0.4512', 'd': '0.25', 'l': '0.2988'}"
11822,True,81,87,"{'h': '0', 'a': '2'}","{'h': '0.878341', 'a': '2.59926'}",2020-01-29 19:45:00,"{'w': '0.0492', 'd': '0.1417', 'l': '0.8091'}"
11886,True,75,80,"{'h': '2', 'a': '2'}","{'h': '1.65956', 'a': '0.806995'}",2020-02-01 12:30:00,"{'w': '0.5887', 'd': '0.2617', 'l': '0.1496'}"
11883,True,73,71,"{'h': '2', 'a': '1'}","{'h': '2.72236', 'a': '1.40955'}",2020-02-01 15:00:00,"{'w': '0.7011', 'd': '0.1708', 'l': '0.1281'}"
11885,True,78,238,"{'h': '0', 'a': '1'}","{'h': '0.970063', 'a': '0.860755'}",2020-02-01 15:00:00,"{'w': '0.3565', 'd': '0.3416', 'l': '0.3019'}"
11887,True,87,74,"{'h': '4', 'a': '0'}","{'h': '3.7195', 'a': '0.716298'}",2020-02-01 15:00:00,"{'w': '0.9565', 'd': '0.035', 'l': '0.0085'}"
11889,True,86,79,"{'h': '0', 'a': '0'}","{'h': '0.937293', 'a': '2.39985'}",2020-02-01 15:00:00,"{'w': '0.0835', 'd': '0.1615', 'l': '0.755'}"
11891,True,90,72,"{'h': '2', 'a': '3'}","{'h': '0.919248', 'a': '2.70178'}",2020-02-01 15:00:00,"{'w': '0.0386', 'd': '0.12', 'l': '0.8414'}"
11892,True,81,220,"{'h': '3', 'a': '3'}","{'h': '1.30774', 'a': '2.03179'}",2020-02-01 15:00:00,"{'w': '0.2142', 'd': '0.2356', 'l': '0.5502'}"
11888,True,89,229,"{'h': '0', 'a': '0'}","{'h': '1.18608', 'a': '1.54211'}",2020-02-01 17:30:00,"{'w': '0.2764', 'd': '0.2711', 'l': '0.4525'}"
11884,True,92,83,"{'h': '0', 'a': '0'}","{'h': '2.24562', 'a': '1.48025'}",2020-02-02 14:00:00,"{'w': '0.5772', 'd': '0.2186', 'l': '0.2042'}"
11890,True,82,88,"{'h': '2', 'a': '0'}","{'h': '0.420293', 'a': '3.25139'}",2020-02-02 16:30:00,"{'w': '0.0069', 'd': '0.0363', 'l': '0.9568'}"
11897,True,72,78,"{'h': '3', 'a': '1'}","{'h': '2.79103', 'a': '0.865323'}",2020-02-08 12:30:00,"{'w': '0.8528', 'd': '0.1105', 'l': '0.0367'}"
11895,True,220,90,"{'h': '1', 'a': '1'}","{'h': '0.76201', 'a': '0.280048'}",2020-02-08 17:30:00,"{'w': '0.4631', 'd': '0.4184', 'l': '0.1185'}"
11900,True,238,73,"{'h': '2', 'a': '1'}","{'h': '2.04467', 'a': '1.07183'}",2020-02-09 14:00:00,"{'w': '0.6383', 'd': '0.226', 'l': '0.1357'}"
11902,True,229,75,"{'h': '0', 'a': '0'}","{'h': '1.14491', 'a': '0.527366'}",2020-02-14 20:00:00,"{'w': '0.5283', 'd': '0.311', 'l': '0.1607'}"
11901,True,74,92,"{'h': '1', 'a': '2'}","{'h': '0.694025', 'a': '0.892699'}",2020-02-15 12:30:00,"{'w': '0.2518', 'd': '0.3497', 'l': '0.3985'}"
11899,True,79,87,"{'h': '0', 'a': '1'}","{'h': '0.383495', 'a': '2.07331'}",2020-02-15 17:30:00,"{'w': '0.0262', 'd': '0.1252', 'l': '0.8486'}"
11894,True,71,82,"{'h': '2', 'a': '3'}","{'h': '1.71313', 'a': '3.86024'}",2020-02-16 14:00:00,"{'w': '0.0761', 'd': '0.1094', 'l': '0.8145'}"
11893,True,83,86,"{'h': '4', 'a': '0'}","{'h': '3.02257', 'a': '1.16662'}",2020-02-16 16:30:00,"{'w': '0.8118', 'd': '0.126', 'l': '0.0622'}"
11896,True,80,89,"{'h': '0', 'a': '2'}","{'h': '0.940204', 'a': '0.681814'}",2020-02-17 20:00:00,"{'w': '0.3915', 'd': '0.3491', 'l': '0.2594'}"
11898,True,88,81,"{'h': '2', 'a': '0'}","{'h': '2.13777', 'a': '0.0895892'}",2020-02-19 19:30:00,"{'w': '0.8968', 'd': '0.0955', 'l': '0.0077'}"
11906,True,80,82,"{'h': '2', 'a': '1'}","{'h': '1.78193', 'a': '0.265879'}",2020-02-22 12:30:00,"{'w': '0.8213', 'd': '0.1481', 'l': '0.0306'}"
11905,True,78,86,"{'h': '1', 'a': '0'}","{'h': '1.75552', 'a': '0.164495'}",2020-02-22 15:00:00,"{'w': '0.8231', 'd': '0.1531', 'l': '0.0238'}"
11907,True,92,73,"{'h': '3', 'a': '0'}","{'h': '3.09935', 'a': '1.75718'}",2020-02-22 15:00:00,"{'w': '0.6945', 'd': '0.1712', 'l': '0.1343'}"
11908,True,74,71,"{'h': '2', 'a': '0'}","{'h': '3.02926', 'a': '0.47235'}",2020-02-22 15:00:00,"{'w': '0.9014', 'd': '0.0788', 'l': '0.0198'}"
11909,True,238,220,"{'h': '1', 'a': '1'}","{'h': '1.6597', 'a': '1.06035'}",2020-02-22 15:00:00,"{'w': '0.5221', 'd': '0.2759', 'l': '0.202'}"
11904,True,75,88,"{'h': '0', 'a': '1'}","{'h': '0.723269', 'a': '2.42749'}",2020-02-22 17:30:00,"{'w': '0.054', 'd': '0.1328', 'l': '0.8132'}"
11910,True,89,90,"{'h': '3', 'a': '0'}","{'h': '2.5042', 'a': '0.294956'}",2020-02-23 14:00:00,"{'w': '0.9024', 'd': '0.0808', 'l': '0.0168'}"
11912,True,229,79,"{'h': '3', 'a': '0'}","{'h': '3.25033', 'a': '0.360646'}",2020-02-23 14:00:00,"{'w': '0.9761', 'd': '0.0212', 'l': '0.0027'}"
11903,True,83,72,"{'h': '3', 'a': '2'}","{'h': '1.33567', 'a': '2.65691'}",2020-02-23 16:30:00,"{'w': '0.0959', 'd': '0.1757', 'l': '0.7284'}"
11911,True,87,81,"{'h': '3', 'a': '2'}","{'h': '2.48209', 'a': '0.638236'}",2020-02-24 20:00:00,"{'w': '0.8423', 'd': '0.1185', 'l': '0.0392'}"
11919,True,79,75,"{'h': '1', 'a': '0'}","{'h': '0.591716', 'a': '1.42581'}",2020-02-28 20:00:00,"{'w': '0.1394', 'd': '0.2704', 'l': '0.5902'}"
11915,True,220,78,"{'h': '0', 'a': '1'}","{'h': '1.78712', 'a': '2.17159'}",2020-02-29 12:30:00,"{'w': '0.2966', 'd': '0.2252', 'l': '0.4782'}"
11914,True,73,80,"{'h': '2', 'a': '2'}","{'h': '1.58495', 'a': '1.98271'}",2020-02-29 15:00:00,"{'w': '0.2643', 'd': '0.2632', 'l': '0.4725'}"
11918,True,86,92,"{'h': '0', 'a': '0'}","{'h': '1.11713', 'a': '0.617612'}",2020-02-29 15:00:00,"{'w': '0.4773', 'd': '0.3307', 'l': '0.192'}"
11922,True,81,74,"{'h': '3', 'a': '1'}","{'h': '2.78682', 'a': '0.868573'}",2020-02-29 15:00:00,"{'w': '0.8335', 'd': '0.1123', 'l': '0.0542'}"
11921,True,90,87,"{'h': '3', 'a': '0'}","{'h': '2.71351', 'a': '0.206031'}",2020-02-29 17:30:00,"{'w': '0.95', 'd': '0.0442', 'l': '0.0058'}"
11916,True,72,89,"{'h': '1', 'a': '1'}","{'h': '2.41259', 'a': '1.12561'}",2020-03-01 14:00:00,"{'w': '0.7023', 'd': '0.1877', 'l': '0.11'}"
11920,True,82,229,"{'h': '2', 'a': '3'}","{'h': '1.63079', 'a': '2.62251'}",2020-03-01 14:00:00,"{'w': '0.1427', 'd': '0.2177', 'l': '0.6396'}"
11928,True,87,73,"{'h': '2', 'a': '1'}","{'h': '1.89453', 'a': '1.29544'}",2020-03-07 12:30:00,"{'w': '0.524', 'd': '0.2751', 'l': '0.2009'}"
11923,True,83,81,"{'h': '1', 'a': '0'}","{'h': '1.55974', 'a': '1.61615'}",2020-03-07 15:00:00,"{'w': '0.3429', 'd': '0.2922', 'l': '0.3649'}"
11926,True,78,90,"{'h': '1', 'a': '0'}","{'h': '0.856107', 'a': '0.449161'}",2020-03-07 15:00:00,"{'w': '0.4571', 'd': '0.3684', 'l': '0.1745'}"
11929,True,238,79,"{'h': '1', 'a': '0'}","{'h': '1.17263', 'a': '2.55449'}",2020-03-07 15:00:00,"{'w': '0.0689', 'd': '0.1609', 'l': '0.7702'}"
11930,True,74,86,"{'h': '0', 'a': '1'}","{'h': '0.348871', 'a': '3.06384'}",2020-03-07 15:00:00,"{'w': '0.0066', 'd': '0.0362', 'l': '0.9572'}"
11931,True,229,220,"{'h': '0', 'a': '0'}","{'h': '0.898221', 'a': '0.308874'}",2020-03-07 15:00:00,"{'w': '0.5107', 'd': '0.3715', 'l': '0.1178'}"
11924,True,92,82,"{'h': '1', 'a': '1'}","{'h': '3.33302', 'a': '1.13669'}",2020-03-07 17:30:00,"{'w': '0.8821', 'd': '0.0881', 'l': '0.0298'}"
11925,True,80,72,"{'h': '4', 'a': '0'}","{'h': '2.02883', 'a': '0.445922'}",2020-03-08 14:00:00,"{'w': '0.7935', 'd': '0.1647', 'l': '0.0418'}"
11932,True,89,88,"{'h': '2', 'a': '0'}","{'h': '1.7389', 'a': '0.585469'}",2020-03-08 16:30:00,"{'w': '0.7359', 'd': '0.2192', 'l': '0.0449'}"
11927,True,75,71,"{'h': '4', 'a': '0'}","{'h': '2.41239', 'a': '0.672448'}",2020-03-09 20:00:00,"{'w': '0.8191', 'd': '0.1377', 'l': '0.0432'}"
11913,True,71,238,"{'h': '0', 'a': '0'}","{'h': '1.00877', 'a': '0.235909'}",2020-06-17 17:00:00,"{'w': '0.5797', 'd': '0.3411', 'l': '0.0792'}"
11917,True,88,83,"{'h': '3', 'a': '0'}","{'h': '2.73725', 'a': '0.496759'}",2020-06-17 19:15:00,"{'w': '0.8987', 'd': '0.0832', 'l': '0.0181'}"
11937,True,79,74,"{'h': '0', 'a': '3'}","{'h': '0.654932', 'a': '1.87099'}",2020-06-19 17:00:00,"{'w': '0.1121', 'd': '0.2043', 'l': '0.6836'}"
11936,True,82,89,"{'h': '1', 'a': '1'}","{'h': '0.534852', 'a': '1.77307'}",2020-06-19 19:15:00,"{'w': '0.0707', 'd': '0.1876', 'l': '0.7417'}"
11935,True,90,75,"{'h': '1', 'a': '1'}","{'h': '1.00765', 'a': '1.05245'}",2020-06-20 11:30:00,"{'w': '0.3263', 'd': '0.3235', 'l': '0.3502'}"
