fpl_id,understat_id,h_fpl,a_fpl,h_understat,a_understat
271,7389,Arsenal,Man City,Arsenal,Manchester City
282,7400,Burnley,Everton,Burnley,Everton
284,7402,Leicester,Bournemouth,Leicester,Bournemouth
287,7405,Southampton,Stoke,Southampton,Stoke
288,7406,Swansea,West Ham,Swansea,West Ham
289,7407,Spurs,Huddersfield,Tottenham,Huddersfield
290,7408,Watford,West Brom,Watford,West Bromwich Albion
285,7403,Liverpool,Newcastle,Liverpool,Newcastle United
281,7399,Brighton,Arsenal,Brighton,Arsenal
286,7404,Man City,Chelsea,Manchester City,Chelsea
283,7401,Crystal Palace,Man Utd,Crystal Palace,Manchester United
296,7414,Man Utd,Liverpool,Manchester United,Liverpool
294,7412,Everton,Brighton,Everton,Brighton
295,7413,Huddersfield,Swansea,Huddersfield,Swansea
297,7415,Newcastle,Southampton,Newcastle United,Southampton
299,7417,West Brom,Leicester,West Bromwich Albion,Leicester
300,7418,West Ham,Burnley,West Ham,Burnley
293,7411,Chelsea,Crystal Palace,Chelsea,Crystal Palace
291,7409,Arsenal,Watford,Arsenal,Watford
292,7410,Bournemouth,Spurs,Bournemouth,Tottenham
298,7416,Stoke,Man City,Stoke,Manchester City
301,7419,Bournemouth,West Brom,Bournemouth,West Bromwich Albion
303,7421,Huddersfield,Crystal Palace,Huddersfield,Crystal Palace
307,7425,Stoke,Everton,Stoke,Everton
305,7423,Liverpool,Watford,Liverpool,Watford
314,7432,Crystal Palace,Liverpool,Crystal Palace,Liverpool
312,7430,Brighton,Leicester,Brighton,Leicester
320,7434,West Ham,Southampton,West Ham,Southampton
316,7435,Man Utd,Swansea,Manchester United,Swansea
317,7436,Newcastle,Huddersfield,Newcastle United,Huddersfield
318,7437,Watford,Bournemouth,Watford,Bournemouth
319,7438,West Brom,Burnley,West Bromwich Albion,Burnley
315,7433,Everton,Man City,Everton,Manchester City
311,7429,Arsenal,Stoke,Arsenal,Stoke
313,7431,Chelsea,Spurs,Chelsea,Tottenham
325,7443,Everton,Liverpool,Everton,Liverpool
322,7440,Bournemouth,Crystal Palace,Bournemouth,Crystal Palace
323,7441,Brighton,Huddersfield,Brighton,Huddersfield
326,7444,Leicester,Newcastle,Leicester,Newcastle United
328,7446,Stoke,Spurs,Stoke,Tottenham
329,7447,Watford,Burnley,Watford,Burnley
330,7448,West Brom,Swansea,West Bromwich Albion,Swansea
327,7445,Man City,Man Utd,Manchester City,Manchester United
321,7439,Arsenal,Southampton,Arsenal,Southampton
324,7442,Chelsea,West Ham,Chelsea,West Ham
337,7455,Southampton,Chelsea,Southampton,Chelsea
331,7449,Burnley,Leicester,Burnley,Leicester
332,7450,Crystal Palace,Brighton,Crystal Palace,Brighton
333,7451,Huddersfield,Watford,Huddersfield,Watford
338,7456,Swansea,Everton,Swansea,Everton
334,7452,Liverpool,Bournemouth,Liverpool,Bournemouth
339,7457,Spurs,Man City,Tottenham,Manchester City
336,7454,Newcastle,Arsenal,Newcastle United,Arsenal
335,7453,Man Utd,West Brom,Manchester United,West Bromwich Albion
340,7458,West Ham,Stoke,West Ham,Stoke
343,7462,Brighton,Spurs,Brighton,Tottenham
342,7463,Bournemouth,Man Utd,Bournemouth,Manchester United
302,7420,Burnley,Chelsea,Burnley,Chelsea
346,7464,Leicester,Southampton,Leicester,Southampton
350,7468,West Brom,Liverpool,West Bromwich Albion,Liverpool
349,7467,Watford,Crystal Palace,Watford,Crystal Palace
341,7459,Arsenal,West Ham,Arsenal,West Ham
348,7466,Stoke,Burnley,Stoke,Burnley
347,7465,Man City,Swansea,Manchester City,Swansea
345,7461,Everton,Newcastle,Everton,Newcastle United
354,7472,Liverpool,Stoke,Liverpool,Stoke
351,7469,Burnley,Brighton,Burnley,Brighton
352,7470,Crystal Palace,Leicester,Crystal Palace,Leicester
353,7471,Huddersfield,Everton,Huddersfield,Everton
356,7474,Newcastle,West Brom,Newcastle United,West Bromwich Albion
357,7475,Southampton,Bournemouth,Southampton,Bournemouth
358,7476,Swansea,Chelsea,Swansea,Chelsea
360,7478,West Ham,Man City,West Ham,Manchester City
355,7473,Man Utd,Arsenal,Manchester United,Arsenal
359,7477,Spurs,Watford,Tottenham,Watford
363,7484,Brighton,Man Utd,Brighton,Manchester United
368,7481,Stoke,Crystal Palace,Stoke,Crystal Palace
366,7479,Leicester,West Ham,Leicester,West Ham
369,7482,Watford,Newcastle,Watford,Newcastle United
370,7483,West Brom,Spurs,West Bromwich Albion,Tottenham
362,7488,Bournemouth,Swansea,Bournemouth,Swansea
365,7486,Everton,Southampton,Everton,Southampton
367,7480,Man City,Huddersfield,Manchester City,Huddersfield
364,7485,Chelsea,Liverpool,Chelsea,Liverpool
361,7487,Arsenal,Burnley,Arsenal,Burnley
308,7426,Swansea,Southampton,Swansea,Southampton
304,7422,Leicester,Arsenal,Leicester,Arsenal
344,7460,Chelsea,Huddersfield,Chelsea,Huddersfield
306,7424,Man City,Brighton,Manchester City,Brighton
309,7427,Spurs,Newcastle,Tottenham,Newcastle United
310,7428,West Ham,Man Utd,West Ham,Manchester United
380,7489,West Ham,Everton,West Ham,Everton
379,7490,Spurs,Leicester,Tottenham,Leicester
378,7491,Swansea,Stoke,Swansea,Stoke
371,7492,Burnley,Bournemouth,Burnley,Bournemouth
372,7493,Crystal Palace,West Brom,Crystal Palace,West Bromwich Albion
373,7494,Huddersfield,Arsenal,Huddersfield,Arsenal
374,7495,Liverpool,Brighton,Liverpool,Brighton
375,7496,Man Utd,Watford,Manchester United,Watford
376,7497,Newcastle,Chelsea,Newcastle United,Chelsea
377,7498,Southampton,Man City,Southampton,Manchester City
