id,isResult,h,a,goals,xG,datetime,forecast
7194,True,88,85,"{'h': '7', 'a': '2'}","{'h': '4.45388', 'a': '0.681236'}",2017-10-14 15:00:00,"{'w': '0.9815', 'd': '0.0163', 'l': '0.0022'}"
7196,True,84,219,"{'h': '2', 'a': '0'}","{'h': '1.65446', 'a': '0.596086'}",2017-10-14 15:00:00,"{'w': '0.7265', 'd': '0.223', 'l': '0.0505'}"
7197,True,82,73,"{'h': '1', 'a': '0'}","{'h': '1.95684', 'a': '0.17504'}",2017-10-14 15:00:00,"{'w': '0.8589', 'd': '0.1217', 'l': '0.0194'}"
7198,True,90,83,"{'h': '2', 'a': '1'}","{'h': '1.63418', 'a': '0.988468'}",2017-10-14 17:30:00,"{'w': '0.5528', 'd': '0.2811', 'l': '0.1661'}"
7189,True,220,72,"{'h': '1', 'a': '1'}","{'h': '1.05884', 'a': '1.45518'}",2017-10-15 13:30:00,"{'w': '0.2228', 'd': '0.3085', 'l': '0.4687'}"
7195,True,74,86,"{'h': '2', 'a': '2'}","{'h': '1.71445', 'a': '0.950997'}",2017-10-15 16:00:00,"{'w': '0.5864', 'd': '0.2474', 'l': '0.1662'}"
7192,True,75,76,"{'h': '1', 'a': '1'}","{'h': '0.964277', 'a': '0.155254'}",2017-10-16 20:00:00,"{'w': '0.6125', 'd': '0.334', 'l': '0.0535'}"
7208,True,81,220,"{'h': '0', 'a': '3'}","{'h': '0.569111', 'a': '1.98345'}",2017-10-20 20:00:00,"{'w': '0.0623', 'd': '0.1541', 'l': '0.7836'}"
7201,True,219,89,"{'h': '2', 'a': '1'}","{'h': '1.26744', 'a': '0.807135'}",2017-10-21 15:00:00,"{'w': '0.5', 'd': '0.3124', 'l': '0.1876'}"
7202,True,88,92,"{'h': '3', 'a': '0'}","{'h': '3.71812', 'a': '0.14859'}",2017-10-21 15:00:00,"{'w': '0.9879', 'd': '0.0112', 'l': '0.0009'}"
7203,True,86,78,"{'h': '1', 'a': '0'}","{'h': '0.270313', 'a': '0.566845'}",2017-10-21 15:00:00,"{'w': '0.1494', 'd': '0.4838', 'l': '0.3668'}"
7205,True,85,73,"{'h': '1', 'a': '2'}","{'h': '1.60117', 'a': '1.11834'}",2017-10-21 15:00:00,"{'w': '0.4851', 'd': '0.3134', 'l': '0.2015'}"
7206,True,84,75,"{'h': '1', 'a': '2'}","{'h': '0.559618', 'a': '1.80814'}",2017-10-21 15:00:00,"{'w': '0.0671', 'd': '0.18', 'l': '0.7529'}"
7204,True,74,76,"{'h': '1', 'a': '0'}","{'h': '2.02288', 'a': '0.504128'}",2017-10-21 17:30:00,"{'w': '0.8115', 'd': '0.1503', 'l': '0.0382'}"
7199,True,80,90,"{'h': '4', 'a': '2'}","{'h': '1.78315', 'a': '1.79693'}",2017-10-21 19:30:00,"{'w': '0.3729', 'd': '0.2537', 'l': '0.3734'}"
7200,True,72,83,"{'h': '2', 'a': '5'}","{'h': '0.810989', 'a': '3.86029'}",2017-10-22 13:30:00,"{'w': '0.0149', 'd': '0.0507', 'l': '0.9344'}"
7207,True,82,87,"{'h': '4', 'a': '1'}","{'h': '2.62043', 'a': '0.667771'}",2017-10-22 16:00:00,"{'w': '0.848', 'd': '0.1091', 'l': '0.0429'}"
7218,True,89,82,"{'h': '1', 'a': '0'}","{'h': '0.943496', 'a': '1.08708'}",2017-10-28 12:30:00,"{'w': '0.282', 'd': '0.3354', 'l': '0.3826'}"
7209,True,83,84,"{'h': '2', 'a': '1'}","{'h': '2.37777', 'a': '0.8355'}",2017-10-28 15:00:00,"{'w': '0.7542', 'd': '0.1692', 'l': '0.0766'}"
7213,True,78,81,"{'h': '2', 'a': '2'}","{'h': '2.91672', 'a': '0.742845'}",2017-10-28 15:00:00,"{'w': '0.8948', 'd': '0.0838', 'l': '0.0214'}"
7215,True,76,88,"{'h': '2', 'a': '3'}","{'h': '1.11852', 'a': '2.77085'}",2017-10-28 15:00:00,"{'w': '0.0535', 'd': '0.1406', 'l': '0.8059'}"
7216,True,90,85,"{'h': '0', 'a': '1'}","{'h': '1.13448', 'a': '0.778883'}",2017-10-28 15:00:00,"{'w': '0.4367', 'd': '0.3218', 'l': '0.2415'}"
7217,True,87,219,"{'h': '3', 'a': '0'}","{'h': '2.14257', 'a': '0.0554802'}",2017-10-28 15:00:00,"{'w': '0.9358', 'd': '0.0612', 'l': '0.003'}"
7210,True,73,80,"{'h': '0', 'a': '1'}","{'h': '0.455055', 'a': '1.78362'}",2017-10-28 17:30:00,"{'w': '0.0723', 'd': '0.2011', 'l': '0.7266'}"
7211,True,220,74,"{'h': '1', 'a': '1'}","{'h': '1.50533', 'a': '0.54364'}",2017-10-29 13:30:00,"{'w': '0.6818', 'd': '0.2362', 'l': '0.082'}"
7214,True,75,72,"{'h': '2', 'a': '0'}","{'h': '1.36768', 'a': '0.575236'}",2017-10-29 16:00:00,"{'w': '0.6136', 'd': '0.2617', 'l': '0.1247'}"
7212,True,92,86,"{'h': '1', 'a': '0'}","{'h': '1.0271', 'a': '0.516369'}",2017-10-30 20:00:00,"{'w': '0.5034', 'd': '0.3376', 'l': '0.159'}"
7224,True,85,75,"{'h': '2', 'a': '2'}","{'h': '1.22988', 'a': '1.39563'}",2017-11-04 12:30:00,"{'w': '0.3235', 'd': '0.277', 'l': '0.3995'}"
7221,True,219,76,"{'h': '1', 'a': '0'}","{'h': '0.260436', 'a': '0.382005'}",2017-11-04 15:00:00,"{'w': '0.1653', 'd': '0.5815', 'l': '0.2532'}"
7222,True,86,73,"{'h': '0', 'a': '1'}","{'h': '0.676091', 'a': '1.28703'}",2017-11-04 15:00:00,"{'w': '0.1782', 'd': '0.2917', 'l': '0.5301'}"
7223,True,74,92,"{'h': '0', 'a': '1'}","{'h': '0.789259', 'a': '0.137743'}",2017-11-04 15:00:00,"{'w': '0.5143', 'd': '0.4253', 'l': '0.0604'}"
7225,True,84,220,"{'h': '0', 'a': '1'}","{'h': '1.24557', 'a': '0.874927'}",2017-11-04 15:00:00,"{'w': '0.4366', 'd': '0.3581', 'l': '0.2053'}"
7227,True,81,87,"{'h': '1', 'a': '4'}","{'h': '1.13045', 'a': '2.8773'}",2017-11-04 17:30:00,"{'w': '0.0689', 'd': '0.1406', 'l': '0.7905'}"
7226,True,82,78,"{'h': '1', 'a': '0'}","{'h': '0.991813', 'a': '1.10222'}",2017-11-05 12:00:00,"{'w': '0.3094', 'd': '0.3196', 'l': '0.371'}"
7228,True,88,83,"{'h': '3', 'a': '1'}","{'h': '2.15028', 'a': '0.340407'}",2017-11-05 14:15:00,"{'w': '0.8816', 'd': '0.0961', 'l': '0.0223'}"
7219,True,80,89,"{'h': '1', 'a': '0'}","{'h': '1.8417', 'a': '0.773586'}",2017-11-05 16:30:00,"{'w': '0.6519', 'd': '0.2288', 'l': '0.1193'}"
7220,True,72,90,"{'h': '3', 'a': '2'}","{'h': '2.5796', 'a': '2.05534'}",2017-11-05 16:30:00,"{'w': '0.4983', 'd': '0.2623', 'l': '0.2394'}"
7236,True,83,82,"{'h': '2', 'a': '0'}","{'h': '2.24246', 'a': '0.591192'}",2017-11-18 12:30:00,"{'w': '0.7941', 'd': '0.1464', 'l': '0.0595'}"
7229,True,76,80,"{'h': '0', 'a': '4'}","{'h': '0.590655', 'a': '1.71709'}",2017-11-18 15:00:00,"{'w': '0.0897', 'd': '0.2227', 'l': '0.6876'}"
7231,True,87,74,"{'h': '3', 'a': '0'}","{'h': '2.06277', 'a': '0.563886'}",2017-11-18 15:00:00,"{'w': '0.7635', 'd': '0.1699', 'l': '0.0666'}"
7233,True,92,84,"{'h': '2', 'a': '0'}","{'h': '1.5427', 'a': '0.431402'}",2017-11-18 15:00:00,"{'w': '0.6947', 'd': '0.2281', 'l': '0.0772'}"
7234,True,78,72,"{'h': '2', 'a': '2'}","{'h': '2.02983', 'a': '1.68728'}",2017-11-18 15:00:00,"{'w': '0.4554', 'd': '0.2705', 'l': '0.2741'}"
7235,True,75,88,"{'h': '0', 'a': '2'}","{'h': '0.0970457', 'a': '2.40056'}",2017-11-18 15:00:00,"{'w': '0.002', 'd': '0.0402', 'l': '0.9578'}"
7237,True,73,219,"{'h': '4', 'a': '0'}","{'h': '1.38782', 'a': '1.1633'}",2017-11-18 15:00:00,"{'w': '0.4251', 'd': '0.2759', 'l': '0.299'}"
7232,True,89,86,"{'h': '4', 'a': '1'}","{'h': '2.57424', 'a': '1.08708'}",2017-11-18 17:30:00,"{'w': '0.7368', 'd': '0.1694', 'l': '0.0938'}"
7230,True,90,81,"{'h': '2', 'a': '0'}","{'h': '1.24547', 'a': '1.43369'}",2017-11-19 16:00:00,"{'w': '0.2848', 'd': '0.2853', 'l': '0.4299'}"
7238,True,220,85,"{'h': '2', 'a': '2'}","{'h': '0.490058', 'a': '1.20507'}",2017-11-20 20:00:00,"{'w': '0.1277', 'd': '0.2933', 'l': '0.579'}"
7247,True,81,75,"{'h': '1', 'a': '1'}","{'h': '0.775297', 'a': '0.453851'}",2017-11-24 20:00:00,"{'w': '0.4086', 'd': '0.4016', 'l': '0.1898'}"
7239,True,82,76,"{'h': '1', 'a': '1'}","{'h': '1.91526', 'a': '0.71711'}",2017-11-25 15:00:00,"{'w': '0.7072', 'd': '0.2206', 'l': '0.0722'}"
7240,True,84,73,"{'h': '0', 'a': '0'}","{'h': '0.879594', 'a': '0.449075'}",2017-11-25 15:00:00,"{'w': '0.4648', 'd': '0.3729', 'l': '0.1623'}"
7242,True,86,90,"{'h': '0', 'a': '3'}","{'h': '0.86002', 'a': '2.05844'}",2017-11-25 15:00:00,"{'w': '0.1121', 'd': '0.2017', 'l': '0.6862'}"
7243,True,89,220,"{'h': '1', 'a': '0'}","{'h': '1.50148', 'a': '0.565072'}",2017-11-25 15:00:00,"{'w': '0.6681', 'd': '0.2441', 'l': '0.0878'}"
7246,True,78,85,"{'h': '2', 'a': '1'}","{'h': '1.48339', 'a': '0.628292'}",2017-11-25 15:00:00,"{'w': '0.6203', 'd': '0.2553', 'l': '0.1244'}"
7244,True,87,80,"{'h': '1', 'a': '1'}","{'h': '1.50368', 'a': '0.739983'}",2017-11-25 17:30:00,"{'w': '0.5678', 'd': '0.2667', 'l': '0.1655'}"
7241,True,74,72,"{'h': '4', 'a': '1'}","{'h': '1.97034', 'a': '0.147724'}",2017-11-26 13:30:00,"{'w': '0.8701', 'd': '0.1139', 'l': '0.016'}"
7248,True,92,83,"{'h': '0', 'a': '1'}","{'h': '0.402745', 'a': '1.75184'}",2017-11-26 14:00:00,"{'w': '0.0466', 'd': '0.1735', 'l': '0.7799'}"
7245,True,219,88,"{'h': '1', 'a': '2'}","{'h': '0.537698', 'a': '2.66178'}",2017-11-26 16:00:00,"{'w': '0.0133', 'd': '0.0717', 'l': '0.915'}"
7249,True,75,82,"{'h': '2', 'a': '1'}","{'h': '0.924575', 'a': '2.50552'}",2017-11-28 19:45:00,"{'w': '0.0771', 'd': '0.1493', 'l': '0.7736'}"
7250,True,220,78,"{'h': '0', 'a': '0'}","{'h': '0.475162', 'a': '0.584296'}",2017-11-28 19:45:00,"{'w': '0.2305', 'd': '0.4446', 'l': '0.3249'}"
7251,True,90,89,"{'h': '2', 'a': '4'}","{'h': '1.29277', 'a': '1.63491'}",2017-11-28 20:00:00,"{'w': '0.2706', 'd': '0.285', 'l': '0.4444'}"
7252,True,76,86,"{'h': '2', 'a': '2'}","{'h': '0.845327', 'a': '1.1342'}",2017-11-28 20:00:00,"{'w': '0.2492', 'd': '0.317', 'l': '0.4338'}"
7253,True,73,92,"{'h': '1', 'a': '2'}","{'h': '0.915088', 'a': '1.08519'}",2017-11-29 19:45:00,"{'w': '0.2556', 'd': '0.3869', 'l': '0.3575'}"
7254,True,83,219,"{'h': '5', 'a': '0'}","{'h': '4.47889', 'a': '0.475716'}",2017-11-29 19:45:00,"{'w': '0.9873', 'd': '0.0112', 'l': '0.0015'}"
7255,True,80,84,"{'h': '1', 'a': '0'}","{'h': '2.30012', 'a': '0.0411427'}",2017-11-29 19:45:00,"{'w': '0.9222', 'd': '0.0747', 'l': '0.0031'}"
7256,True,72,81,"{'h': '4', 'a': '0'}","{'h': '1.76497', 'a': '1.03658'}",2017-11-29 20:00:00,"{'w': '0.581', 'd': '0.3044', 'l': '0.1146'}"
7257,True,88,74,"{'h': '2', 'a': '1'}","{'h': '1.64952', 'a': '1.7066'}",2017-11-29 20:00:00,"{'w': '0.3409', 'd': '0.2647', 'l': '0.3944'}"
7258,True,85,87,"{'h': '0', 'a': '3'}","{'h': '0.846748', 'a': '2.58757'}",2017-11-29 20:00:00,"{'w': '0.0575', 'd': '0.132', 'l': '0.8105'}"
7259,True,80,86,"{'h': '3', 'a': '1'}","{'h': '3.07794', 'a': '0.519549'}",2017-12-02 12:30:00,"{'w': '0.9251', 'd': '0.0593', 'l': '0.0156'}"
7260,True,72,219,"{'h': '2', 'a': '0'}","{'h': '0.820024', 'a': '0.223429'}",2017-12-02 15:00:00,"{'w': '0.5183', 'd': '0.3963', 'l': '0.0854'}"
7261,True,75,92,"{'h': '1', 'a': '0'}","{'h': '1.61269', 'a': '0.789388'}",2017-12-02 15:00:00,"{'w': '0.5887', 'd': '0.257', 'l': '0.1543'}"
7263,True,85,84,"{'h': '2', 'a': '1'}","{'h': '1.24743', 'a': '0.320601'}",2017-12-02 15:00:00,"{'w': '0.6603', 'd': '0.263', 'l': '0.0767'}"
7264,True,90,82,"{'h': '1', 'a': '1'}","{'h': '0.352672', 'a': '0.788817'}",2017-12-02 15:00:00,"{'w': '0.1252', 'd': '0.3846', 'l': '0.4902'}"
7265,True,76,78,"{'h': '0', 'a': '0'}","{'h': '1.65178', 'a': '0.80924'}",2017-12-02 15:00:00,"{'w': '0.5914', 'd': '0.2561', 'l': '0.1525'}"
7268,True,220,87,"{'h': '1', 'a': '5'}","{'h': '1.65878', 'a': '1.77566'}",2017-12-02 15:00:00,"{'w': '0.3265', 'd': '0.2893', 'l': '0.3842'}"
