element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
603,47,18,0,True,2022-08-31T18:45:00Z,1,1,5,23,0,0,0,0,0,0,0,1,0,0,0,-3,2.4,1.7,2.0,0.6,0,0.00,0.01,0.01,0.19,60,6688,7722,7170,482
603,54,6,2,False,2022-09-03T14:00:00Z,2,1,6,82,0,0,0,1,0,0,0,0,0,0,0,14,22.6,4.3,33.0,6.0,1,0.18,0.02,0.20,0.72,60,48671,64324,56386,7715
603,75,8,2,False,2022-09-18T13:15:00Z,1,0,8,61,0,0,0,1,0,0,0,0,0,0,0,2,3.4,2.3,17.0,2.3,1,0.06,0.01,0.07,0.31,60,48693,148196,65968,17275
603,90,20,3,True,2022-10-01T16:30:00Z,2,0,9,73,0,0,1,0,0,0,0,0,0,0,0,7,7.8,3.0,1.0,1.2,1,0.02,0.04,0.06,0.71,60,6371,140315,29960,23589
603,100,9,8,True,2022-10-09T13:00:00Z,3,1,10,83,0,1,0,1,0,0,0,0,0,0,3,24,23.6,28.3,41.0,9.3,1,0.24,0.28,0.52,0.63,60,-9339,132559,16958,26297
603,108,17,2,False,2022-10-16T13:00:00Z,1,1,11,86,0,0,0,1,0,0,0,0,0,0,0,5,9.0,8.3,86.0,10.3,1,0.52,0.04,0.56,0.45,60,14509,149982,25309,10800
603,118,12,0,False,2022-10-19T18:30:00Z,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,-3068,138841,9561,12629
603,129,3,0,True,2022-10-24T19:00:00Z,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,-40204,107123,3159,43363
603,139,14,0,False,2022-10-30T16:15:00Z,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-33287,74101,319,33606
603,149,7,5,True,2022-11-06T14:00:00Z,1,2,15,90,0,1,0,1,0,0,0,0,0,0,0,23,35.2,12.4,0.0,4.8,1,0.00,0.01,0.01,0.95,59,-16794,57550,218,17012
603,159,10,1,True,2022-11-12T15:00:00Z,0,2,16,90,0,0,0,2,0,0,0,1,0,0,0,10,14.8,24.8,46.0,8.6,1,0.30,0.14,0.44,1.78,59,-6,58400,2955,2961
603,161,1,2,False,2022-12-26T20:00:00Z,3,1,17,90,0,0,0,3,0,0,0,0,0,0,0,5,5.4,23.1,3.0,3.2,1,0.03,0.02,0.05,2.10,59,4708,64785,16887,12179
603,179,4,2,True,2022-12-30T19:45:00Z,0,2,18,81,0,0,0,2,0,0,0,0,0,0,0,20,15.4,36.2,4.0,5.6,1,0.07,0.05,0.12,1.63,59,230,65843,3882,3652
603,187,11,8,False,2023-01-04T19:45:00Z,2,2,19,79,1,0,0,2,0,0,0,0,0,0,1,22,37.8,22.4,39.0,9.9,1,1.02,0.08,1.10,1.02,59,-3377,62723,1533,4910
603,200,20,2,False,2023-01-14T15:00:00Z,1,0,20,90,0,0,0,1,0,0,0,0,0,0,0,12,13.0,27.5,6.0,4.7,1,0.03,0.08,0.11,0.84,59,3253,67312,7510,4257
603,210,8,2,True,2023-01-21T15:00:00Z,2,0,21,71,0,0,1,0,0,0,0,1,0,0,0,11,6.2,5.8,2.0,1.4,1,0.02,0.30,0.32,0.64,59,-1866,65892,3090,4956
603,217,15,10,False,2023-02-04T17:30:00Z,1,1,22,73,1,0,0,1,0,0,0,0,0,0,3,29,40.0,1.5,44.0,8.6,1,0.47,0.01,0.48,0.51,59,-4577,62016,2111,6688
603,230,6,1,True,2023-02-11T12:30:00Z,1,1,23,13,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,1,0.00,0.00,0.00,0.07,59,6200,69433,8609,2409
603,239,18,0,False,2023-02-19T16:30:00Z,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-7781,61543,479,8260
603,250,16,3,True,2023-02-25T15:00:00Z,4,0,25,82,0,0,1,0,0,0,0,0,0,0,0,19,9.8,15.8,9.0,3.5,1,0.13,0.14,0.27,0.37,59,-4814,56480,122,4936
603,254,5,2,False,2023-03-04T15:00:00Z,4,0,26,74,0,0,0,3,0,0,0,0,0,0,0,8,10.4,25.9,0.0,3.6,1,0.00,0.05,0.05,3.24,59,1683,59230,2977,1294
603,270,2,4,True,2023-03-12T14:00:00Z,1,1,27,76,0,1,0,1,0,0,0,1,0,0,0,15,10.8,34.5,18.0,6.3,1,0.19,0.10,0.29,1.03,59,-1065,58570,1407,2472
603,290,17,3,True,2023-04-02T13:00:00Z,1,0,29,87,0,0,1,0,0,0,0,0,0,0,0,18,23.2,2.6,13.0,3.9,1,0.27,0.03,0.30,0.39,59,2924,61897,3986,1062
603,70,15,2,True,2023-04-05T19:00:00Z,1,5,29,90,0,0,0,5,0,0,0,0,0,0,0,9,22.8,15.4,9.0,4.7,1,0.07,0.02,0.09,3.12,59,2924,61897,3986,1062
603,293,9,0,False,2023-04-08T14:00:00Z,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,193,62245,1803,1610
603,309,1,5,True,2023-04-16T13:00:00Z,2,2,31,86,0,1,0,2,0,0,0,0,0,0,0,21,6.8,22.8,5.0,3.5,1,0.05,0.02,0.07,2.76,59,-1097,61490,1064,2161
603,312,3,8,False,2023-04-23T13:00:00Z,0,4,32,76,1,0,1,0,0,0,0,0,0,0,0,31,52.0,29.7,19.0,10.1,1,0.20,0.23,0.43,0.78,59,6333,69794,7342,1009
