element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
8,1,7,1,False,2022-08-05T19:00:00Z,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,3,6.0,0.2,0.0,0.6,0,0.00,0.00,0.00,0.00,50,0,105345,0,0
8,11,10,1,True,2022-08-13T14:00:00Z,4,2,2,13,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.7,0.0,0.1,0,0.00,0.00,0.00,0.16,50,-14780,102375,3078,17858
8,21,3,1,False,2022-08-20T16:30:00Z,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,0.02,49,-12863,95230,4859,17722
8,31,9,2,True,2022-08-27T16:30:00Z,2,1,4,60,0,0,0,1,0,0,0,0,0,0,0,11,11.6,15.8,8.0,3.5,1,0.02,0.01,0.03,0.51,49,-14113,85062,2409,16522
8,41,2,2,True,2022-08-31T18:30:00Z,2,1,5,90,0,0,0,1,0,0,0,0,0,0,0,8,11.0,3.1,21.0,3.5,1,0.20,0.04,0.24,0.45,49,2023,91991,9526,7503
8,56,14,0,False,2022-09-04T15:30:00Z,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,978,97616,9302,8324
8,72,4,6,False,2022-09-18T11:00:00Z,0,3,8,90,0,0,1,0,0,0,0,0,0,0,0,27,13.6,14.1,3.0,3.1,1,0.02,0.13,0.15,0.53,48,383,98913,3508,3125
8,81,18,1,True,2022-10-01T11:30:00Z,3,1,9,17,0,0,0,0,0,0,0,0,0,0,0,3,5.8,3.4,7.0,1.6,0,0.02,0.03,0.05,0.01,48,-6885,91146,2327,9212
8,91,12,1,True,2022-10-09T15:30:00Z,3,2,10,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.6,0.0,0.1,0,0.00,0.00,0.00,0.12,48,-1607,91159,3571,5178
8,104,11,1,False,2022-10-16T13:00:00Z,0,1,11,14,0,0,0,0,0,0,0,0,0,0,0,4,2.2,0.3,0.0,0.3,0,0.00,0.00,0.00,0.17,48,-404,92010,3930,4334
8,127,17,1,False,2022-10-23T13:00:00Z,1,1,13,18,0,0,0,0,0,0,0,0,0,0,0,3,2.2,0.7,2.0,0.5,0,0.00,0.00,0.00,0.00,48,-10,90247,2567,2577
8,131,16,1,True,2022-10-30T14:00:00Z,5,0,14,14,0,0,0,0,0,0,0,0,0,0,0,2,3.0,1.1,0.0,0.4,0,0.00,0.01,0.01,0.04,48,-610,90458,3006,3616
8,142,6,1,False,2022-11-06T12:00:00Z,0,1,15,12,0,0,0,0,0,0,0,0,0,0,0,5,3.8,0.0,0.0,0.4,0,0.00,0.00,0.00,0.05,48,-2020,89045,1811,3831
8,160,20,0,False,2022-11-12T19:45:00Z,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-1721,87986,1705,3426
8,161,19,2,True,2022-12-26T20:00:00Z,3,1,17,72,0,0,0,1,0,0,0,0,0,0,0,10,3.2,13.8,4.0,2.1,1,0.00,0.04,0.04,0.97,47,4387,93549,13058,8671
8,172,5,0,False,2022-12-31T17:30:00Z,2,4,18,30,0,0,0,2,0,0,0,0,0,0,0,4,7.4,0.3,0.0,0.8,0,0.00,0.00,0.00,0.78,47,-63,93936,2051,2114
8,181,15,0,True,2023-01-03T19:45:00Z,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-2740,91372,656,3396
8,199,18,1,False,2023-01-15T16:30:00Z,0,2,20,11,0,0,0,0,0,0,0,0,0,0,0,4,2.0,3.0,0.0,0.5,0,0.00,0.00,0.00,0.35,47,-3480,88248,606,4086
