element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
271,6,4,1,True,2022-08-07T13:00:00Z,2,2,1,17,0,0,0,1,0,0,0,0,0,0,0,4,1.2,0.1,0.0,0.1,0,0.00,0.00,0.00,0.21,60,0,113131,0,0
271,11,1,1,False,2022-08-13T14:00:00Z,4,2,2,27,0,0,0,1,0,0,0,0,0,0,0,2,9.0,3.3,20.0,3.2,0,0.07,0.00,0.07,0.86,60,-18403,112697,8046,26449
271,26,17,0,True,2022-08-20T14:00:00Z,1,2,3,25,0,0,0,2,0,0,0,1,0,0,0,-2,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.58,59,-18438,101732,7363,25801
271,35,6,0,False,2022-08-27T14:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,58,-18222,87746,3572,21794
271,46,14,1,True,2022-09-01T19:00:00Z,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,4,2.2,10.5,0.0,1.3,0,0.00,0.02,0.02,0.00,58,-10964,79411,2646,13610
271,53,5,11,False,2022-09-04T13:00:00Z,5,2,6,90,1,1,0,5,0,0,0,0,0,0,2,44,62.4,10.8,30.0,10.3,1,0.45,0.30,0.75,2.76,57,-10041,71351,2615,12656
271,79,18,1,False,2022-09-17T16:30:00Z,6,2,8,73,0,0,0,4,0,0,0,1,0,0,0,9,9.8,21.8,36.0,6.8,1,0.25,0.04,0.29,1.31,57,-1988,76971,2267,4255
271,86,16,5,True,2022-10-03T19:00:00Z,4,0,9,28,1,0,0,0,0,0,0,0,0,0,0,25,33.4,1.8,19.0,5.4,0,0.17,0.01,0.18,0.54,57,-2675,75653,6887,9562
271,92,3,6,False,2022-10-08T14:00:00Z,2,1,10,66,1,0,1,0,0,0,0,0,0,0,0,25,34.2,3.2,54.0,9.1,1,0.51,0.01,0.52,0.49,57,25066,103616,33243,8177
271,105,7,2,True,2022-10-15T11:30:00Z,0,0,11,64,0,0,1,0,0,0,0,0,0,0,0,9,6.6,18.3,27.0,5.2,1,0.10,0.48,0.58,0.39,57,37928,144680,46626,8698
271,117,11,1,True,2022-10-20T19:15:00Z,2,0,12,26,0,0,0,0,0,0,0,0,0,0,0,2,5.2,11.0,0.0,1.6,0,0.00,0.08,0.08,0.14,57,3924,157282,18169,14245
271,130,20,2,False,2022-10-23T13:00:00Z,0,4,13,60,0,0,1,0,0,0,0,0,0,0,0,3,5.4,6.1,2.0,1.4,1,0.00,0.05,0.05,2.10,57,-15467,133556,5800,21267
271,137,13,1,True,2022-10-29T11:30:00Z,0,1,14,18,0,0,0,0,0,0,0,0,0,0,0,-2,2.0,0.5,39.0,4.2,0,0.14,0.00,0.14,0.02,57,-13779,120853,6171,19950
271,143,8,2,False,2022-11-05T17:30:00Z,0,2,15,69,0,0,1,0,0,0,0,0,0,0,0,4,8.0,21.3,50.0,7.9,1,0.57,0.06,0.63,1.05,57,-4493,117405,9404,13897
271,159,19,5,False,2022-11-12T15:00:00Z,0,2,16,68,0,1,1,0,0,0,0,0,0,0,0,14,14.2,13.9,8.0,3.6,1,0.07,0.10,0.17,1.19,57,335,118718,10715,10380
271,168,15,1,True,2022-12-26T15:00:00Z,0,3,17,45,0,0,0,3,0,0,0,0,0,0,0,1,0.0,1.3,12.0,1.2,1,0.09,0.01,0.10,1.55,57,2064,122491,35088,33024
271,174,12,4,False,2022-12-30T20:00:00Z,2,1,18,14,0,1,0,0,0,0,0,0,0,0,0,16,16.0,11.3,0.0,2.7,1,0.00,0.00,0.00,0.09,57,-5972,116975,4347,10319
271,188,9,0,True,2023-01-03T19:45:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,57,-10842,106178,1328,12170
271,198,16,0,False,2023-01-14T15:00:00Z,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,57,-6752,99768,2654,9406
271,206,5,1,True,2023-01-21T15:00:00Z,2,2,21,4,0,0,0,1,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,0.08,57,-2563,97710,3303,5866
271,211,2,0,False,2023-02-04T15:00:00Z,2,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,57,-3213,95029,3360,6573
271,226,18,0,True,2023-02-11T15:00:00Z,4,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,56,-3341,91924,1014,4355
271,236,14,0,False,2023-02-19T14:00:00Z,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,56,-2119,90040,1057,3176
271,246,1,1,True,2023-02-25T15:00:00Z,0,1,25,13,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,56,-569,89700,2208,2777
271,259,17,0,False,2023-03-04T17:30:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,56,-1333,88567,1157,2490
271,266,6,7,True,2023-03-11T15:00:00Z,1,3,27,65,1,0,0,2,0,0,0,0,0,0,1,28,36.6,15.8,9.0,6.1,1,0.02,0.02,0.04,1.24,56,-1317,87414,1015,2332
271,273,4,2,False,2023-03-18T15:00:00Z,1,1,28,65,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.4,15.0,1.2,1,0.31,0.01,0.32,0.60,56,6277,94996,7999,1722
271,285,7,2,False,2023-04-01T14:00:00Z,2,1,29,71,0,0,0,1,0,0,0,0,0,0,0,4,2.2,10.7,2.0,1.5,1,0.00,0.07,0.07,1.16,56,4939,99985,8045,3106
271,66,2,1,True,2023-04-04T18:45:00Z,1,2,29,14,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.1,6.0,0.4,0,0.04,0.00,0.04,0.25,56,4939,99985,8045,3106
271,295,3,1,True,2023-04-08T14:00:00Z,0,1,30,32,0,0,0,0,0,0,0,0,0,0,0,3,4.2,10.5,19.0,3.4,0,0.06,0.01,0.07,0.16,56,-2575,97022,1821,4396
271,305,13,1,False,2023-04-15T16:30:00Z,3,1,31,3,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.2,0.0,0.0,0,0.00,0.00,0.00,0.00,56,-3181,93937,683,3864
271,317,20,2,True,2023-04-22T14:00:00Z,2,1,32,90,0,0,0,1,0,0,0,0,0,0,0,-1,6.4,3.3,71.0,8.1,1,0.63,0.01,0.64,0.90,56,-1531,92417,757,2288
271,323,11,1,False,2023-04-25T19:00:00Z,1,1,33,20,0,0,0,0,0,0,0,0,0,0,0,6,6.6,21.0,9.0,3.7,0,0.07,0.01,0.08,0.80,56,68,92754,1876,1808
271,337,8,1,True,2023-05-01T19:00:00Z,2,2,34,29,0,0,0,0,0,0,0,0,0,0,0,1,7.0,11.4,2.0,2.0,0,0.00,0.01,0.01,0.34,56,-1424,91388,1152,2576
271,343,9,4,False,2023-05-08T14:00:00Z,5,3,35,14,0,1,0,0,0,0,0,0,0,0,0,16,17.2,10.3,2.0,3.0,0,0.00,0.38,0.38,0.29,56,-1330,90154,731,2061
271,358,12,1,True,2023-05-15T19:00:00Z,0,3,36,29,0,0,0,1,0,0,0,0,0,0,0,3,2.2,4.1,2.0,0.8,0,0.00,0.01,0.01,0.87,56,-1110,89107,476,1586
271,366,15,1,False,2023-05-22T19:00:00Z,0,0,37,27,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.3,6.0,0.7,0,0.00,0.00,0.00,0.84,56,-426,88751,591,1017
271,378,19,0,True,2023-05-28T15:30:00Z,2,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,56,527,89418,1276,749
