element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
260,6,4,0,True,2022-08-07T13:00:00Z,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,11326,0,0
260,11,1,0,False,2022-08-13T14:00:00Z,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1507,11710,671,2178
260,26,17,6,True,2022-08-20T14:00:00Z,1,2,3,64,0,1,1,0,0,0,0,0,0,0,0,10,5.0,13.8,8.0,2.7,1,0.07,0.04,0.11,0.34,49,-1535,10867,990,2525
260,35,6,1,False,2022-08-27T14:00:00Z,2,1,4,35,0,0,0,1,0,0,0,0,0,0,0,7,4.0,24.9,10.0,3.9,0,0.24,0.18,0.42,0.85,49,1098,13392,2758,1660
260,46,14,0,True,2022-09-01T19:00:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-870,12916,871,1741
260,53,5,0,False,2022-09-04T13:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-949,12370,698,1647
260,79,18,0,False,2022-09-17T16:30:00Z,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-308,11380,152,460
260,86,16,0,True,2022-10-03T19:00:00Z,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-592,10987,321,913
260,92,3,1,False,2022-10-08T14:00:00Z,2,1,10,4,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,0.00,48,-365,10743,443,808
260,105,7,0,True,2022-10-15T11:30:00Z,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-379,10475,216,595
260,117,11,1,True,2022-10-20T19:15:00Z,2,0,12,20,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.6,18.0,2.0,0,0.05,0.00,0.05,0.14,48,-219,10260,153,372
260,130,20,0,False,2022-10-23T13:00:00Z,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-285,10091,114,399
260,137,13,0,True,2022-10-29T11:30:00Z,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-365,9821,149,514
260,143,8,0,False,2022-11-05T17:30:00Z,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-311,9547,107,418
260,159,19,4,False,2022-11-12T15:00:00Z,0,2,16,22,0,1,0,0,0,0,0,0,0,0,0,17,23.8,33.6,0.0,5.7,0,0.00,0.15,0.15,0.21,47,-193,9429,111,304
260,168,15,2,True,2022-12-26T15:00:00Z,0,3,17,73,0,0,0,1,0,0,0,0,0,0,0,6,11.6,4.4,12.0,2.8,0,0.08,0.02,0.10,0.61,47,297,9890,1030,733
260,174,12,2,False,2022-12-30T20:00:00Z,2,1,18,70,0,0,0,2,0,0,0,0,0,0,0,13,10.6,43.3,4.0,5.8,1,0.00,0.15,0.15,1.63,47,-106,9828,156,262
260,188,9,2,True,2023-01-03T19:45:00Z,0,1,19,90,0,0,0,1,0,0,0,0,0,0,0,8,7.2,30.4,40.0,7.8,1,0.61,0.03,0.64,1.73,47,15,9873,268,253
260,198,16,0,False,2023-01-14T15:00:00Z,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-278,9657,231,509
260,206,5,0,True,2023-01-21T15:00:00Z,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-460,9198,12,472
260,211,2,0,False,2023-02-04T15:00:00Z,2,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-425,8789,29,454
260,226,18,0,True,2023-02-11T15:00:00Z,4,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-284,8504,0,284
260,236,14,0,False,2023-02-19T14:00:00Z,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-185,8326,0,185
260,246,1,0,True,2023-02-25T15:00:00Z,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-118,8204,0,118
260,259,17,0,False,2023-03-04T17:30:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-99,8115,0,99
260,266,6,0,True,2023-03-11T15:00:00Z,1,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-90,8027,0,90
260,273,4,0,False,2023-03-18T15:00:00Z,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-54,7976,0,54
260,285,7,0,False,2023-04-01T14:00:00Z,2,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-54,7923,0,54
260,66,2,0,True,2023-04-04T18:45:00Z,1,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-54,7923,0,54
260,295,3,0,True,2023-04-08T14:00:00Z,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-43,7880,0,43
260,305,13,0,False,2023-04-15T16:30:00Z,3,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-22,7859,0,22
260,317,20,0,True,2023-04-22T14:00:00Z,2,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-27,7831,0,27
260,323,11,0,False,2023-04-25T19:00:00Z,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-15,7818,0,15
