element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
624,60,20,1,False,2022-09-03T14:00:00Z,1,0,6,17,0,0,0,0,0,0,0,0,0,0,0,6,5.6,14.1,4.0,2.4,0,0.00,0.09,0.09,0.00,50,0,0,0,0
624,71,2,1,False,2022-09-16T19:00:00Z,1,0,8,11,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.0,0.0,0.1,0,0.00,0.00,0.00,0.63,50,292,1243,397,105
624,89,8,1,True,2022-10-01T14:00:00Z,1,2,9,23,0,0,0,0,0,0,0,0,0,0,0,3,3.4,10.6,6.0,2.0,0,0.00,0.01,0.01,0.50,50,-70,1110,119,189
624,97,13,0,False,2022-10-08T14:00:00Z,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-116,1061,85,201
624,108,19,1,True,2022-10-16T13:00:00Z,1,1,11,16,0,0,0,0,0,0,0,0,0,0,0,2,3.2,0.8,11.0,1.5,0,0.03,0.00,0.03,0.47,49,-99,1015,35,134
624,112,3,0,False,2022-10-19T18:30:00Z,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-35,969,49,84
624,127,1,1,True,2022-10-23T13:00:00Z,1,1,13,10,0,0,0,0,0,0,0,0,0,0,0,3,1.6,0.8,0.0,0.2,0,0.00,0.03,0.03,0.15,48,-29,1002,51,80
624,135,7,1,False,2022-10-29T14:00:00Z,1,0,14,16,0,0,0,0,0,0,0,0,0,0,0,3,2.2,10.8,4.0,1.7,0,0.00,0.00,0.00,0.00,48,-44,980,64,108
624,147,15,1,True,2022-11-06T14:00:00Z,1,4,15,26,0,0,0,1,0,0,0,0,0,0,0,4,5.4,3.0,6.0,1.4,0,0.00,0.01,0.01,0.03,48,-49,955,28,77
624,154,12,1,False,2022-11-12T15:00:00Z,3,1,16,31,0,0,0,0,0,0,0,0,0,0,0,2,5.4,0.9,17.0,2.3,0,0.22,0.04,0.26,0.32,47,-21,962,44,65
